VESSEL ID,VESSEL TYPE,SIZE RANGE,AGE RANGE,CAPACITY
627,Bulk,Handy,>30,16036
4770,Container,Feedermax,>30,2361
5236,Bulk,Handy,>30,20321
6657,Container,Small,>30,75
6756,Bulk,Handy,>30,31364
12437,Container,Small,>30,124
12446,Container,Small,>30,124
12461,Container,Small,>30,124
12670,Container,Small,>30,128
16611,Bulk,Handy,>30,29050
17067,Bulk,Capesize,>30,119500
20652,Container,Small,>30,403
22520,Container,Small,>30,108
25534,Bulk,Handy,>30,26375
26024,Bulk,Small,>30,9152
26231,Container,Small,>30,182
30514,Container,Small,>30,172
32133,Bulk,Handy,>30,17249
35033,Bulk,Handymax,>30,40483
40263,Bulk,Small,>30,7611
41063,Bulk,Handy,>30,16342
42564,Container,Small,>30,436
43444,Bulk,Handy,>30,27738
43573,Bulk,Handy,>30,26308
47330,Bulk,Handy,>30,15254
47715,Container,Feeder,>30,1024
47717,Container,Feeder,>30,1124
50421,Container,Small,>30,122
50772,Container,Small,>30,90
52417,Bulk,Handy,>30,32279
61007,Bulk,Handy,>30,28200
61443,Container,Feedermax,>30,2128
65772,Bulk,Handy,>30,19424
67346,Bulk,Small,>30,6258
67663,Bulk,Handy,>30,26931
71441,Bulk,Handy,>30,16613
72015,Bulk,Handy,>30,11883
73056,Bulk,Handy,>30,21692
73465,Container,Small,>30,150
74544,Bulk,Handymax,>30,56233
75323,Bulk,Small,>30,6150
75343,Bulk,Handy,>30,16929
77035,Bulk,Handy,>30,30882
77654,Container,Small,>30,122
101354,Bulk,Handy,>30,27832
101370,Bulk,Handymax,>30,46565
101372,Bulk,Handy,>30,39817
101402,Bulk,Handymax,>30,40542
101540,Bulk,Handy,>30,17665
101667,Container,Small,>30,168
102530,Bulk,Handy,>30,14200
102635,Container,Small,>30,244
102636,Bulk,Handy,>30,18228
103760,Bulk,Handy,>30,16785
105240,Bulk,Small,>30,5649
105460,Bulk,Handy,>30,39399
105635,Bulk,Handy,>30,17626
106036,Bulk,Handy,>30,18298
111035,Bulk,Handy,>30,17720
112155,Bulk,Handy,>30,24622
113335,Bulk,Handy,>30,19697
113543,Container,Feedermax,>30,2361
115654,Bulk,Handy,>30,14960
116350,Bulk,Handy,>30,33661
117623,Bulk,Handymax,>30,57727
120367,Bulk,Handy,>30,27811
120624,Bulk,Handy,>30,28499
120626,Bulk,Handy,>30,33600
120630,Bulk,Handy,>30,23320
120634,Bulk,Handy,>30,24893
120746,Container,Unspecified,>30,
121122,Bulk,Handy,>30,28820
122322,Bulk,Handy,>30,31091
122333,Bulk,Handy,>30,33680
122434,Bulk,Handy,>30,29992
122476,Bulk,Handy,>30,33438
123164,Bulk,Small,>30,1514
123503,Bulk,Handy,>30,30442
124306,Bulk,Handy,>30,12589
124310,Bulk,Small,>30,7112
124311,Bulk,Handy,>30,15850
124335,Bulk,Handy,>30,34938
124355,Bulk,Panamax,>30,61564
124444,Bulk,Handy,>30,19377
124467,Bulk,Handy,>30,17686
124505,Bulk,Handy,>30,36131
124522,Bulk,Handy,>30,37849
124741,Bulk,Handy,>30,15334
124751,Bulk,Panamax,>30,61565
125507,Container,Small,>30,196
126633,Bulk,Handy,>30,26220
134563,Container,Feedermax,>30,2325
135003,Bulk,Handy,>30,34066
135176,Bulk,Panamax,>30,76012
135250,Bulk,Handy,>30,33830
135624,Bulk,Handy,>30,24586
135766,Bulk,Handy,>30,25452
136420,Bulk,Handy,>30,26755
137634,Bulk,Small,>30,4887
141211,Bulk,Handy,>30,16312
141436,Bulk,Handy,>30,36751
142056,Bulk,Panamax,>30,75385
142507,Bulk,Panamax,>30,82061
142531,Bulk,Handy,>30,31247
142617,Bulk,Handy,>30,38294
143332,Bulk,Handy,>30,15786
143646,Bulk,Handy,>30,27148
144255,Bulk,Small,>30,6920
144343,Bulk,Small,>30,8991
144631,Bulk,Handy,>30,31355
145110,Bulk,Handy,25-30,38429
145234,Container,Small,>30,500
145573,Bulk,Handy,>30,23987
145616,Bulk,Handy,>30,14194
146543,Container,Panamax,>30,3876
146546,Container,Small,>30,235
146715,Bulk,Handy,25-30,38281
147061,Bulk,Handy,>30,24001
147124,Bulk,Handy,>30,28909
147162,Bulk,Small,>30,7500
147537,Bulk,Handy,>30,32254
147606,Bulk,Panamax,>30,65337
150156,Bulk,Handy,>30,21310
150217,Bulk,Panamax,>30,75569
150366,Bulk,Handy,>30,24022
150464,Bulk,Small,>30,9124
150574,Container,Small,>30,326
151055,Container,Small,>30,671
151525,Bulk,Handy,>30,26975
151527,Bulk,Capesize,>30,135160
151552,Bulk,Handy,>30,24885
151566,Bulk,Panamax,>30,67485
151657,Bulk,Handy,>30,18668
151707,Bulk,Handy,>30,22172
151745,Bulk,Handymax,>30,47560
152113,Bulk,Handy,>30,15786
152157,Container,Small,>30,571
152321,Bulk,Panamax,>30,91901
152416,Bulk,Handy,>30,34072
152521,Bulk,Panamax,>30,78571
153237,Bulk,Handy,>30,27420
153343,Bulk,Handy,>30,11702
153463,Container,Small,>30,451
153502,Container,Panamax,>30,3027
153503,Container,Small,>30,584
153573,Bulk,Handy,25-30,37971
153735,Bulk,Handy,>30,21348
154234,Bulk,Handy,>30,18466
154646,Bulk,Handy,>30,38510
155067,Bulk,Handy,>30,21317
155111,Bulk,Handy,>30,32131
155115,Container,Small,>30,669
155147,Bulk,Panamax,>30,78488
155325,Bulk,Handy,>30,28102
155547,Container,Panamax,>30,3027
156007,Container,Feeder,>30,1777
156213,Bulk,Handy,25-30,34718
156265,Container,Feeder,>30,1438
156350,Bulk,Panamax,>30,65159
156360,Bulk,Handy,>30,30900
156373,Bulk,Capesize,>30,208952
156511,Bulk,Handy,>30,25426
157005,Bulk,Panamax,>30,65081
157011,Container,Small,>30,445
157154,Container,Small,>30,292
157545,Container,Feeder,>30,1438
157575,Bulk,Capesize,>30,136638
157633,Bulk,Handy,>30,26355
157657,Bulk,Handy,25-30,37554
157660,Bulk,Handymax,>30,45575
160031,Bulk,Panamax,>30,63608
160156,Bulk,Handy,>30,11243
160544,Bulk,Handy,>30,29932
161226,Bulk,Panamax,25-30,66916
161236,Bulk,Handy,>30,18433
161276,Bulk,Handy,25-30,37614
161420,Bulk,Handy,>30,36248
161425,Bulk,Handy,>30,28126
161437,Container,Feeder,25-30,1830
161443,Bulk,Handy,>30,37263
161456,Bulk,Handy,>30,23866
161771,Container,Small,>30,456
162012,Bulk,Handy,>30,38147
162044,Bulk,Handy,>30,24856
162106,Bulk,Panamax,>30,70000
162123,Bulk,Handy,25-30,37609
162324,Bulk,Handy,25-30,30650
162427,Container,Unspecified,>30,
162667,Container,Small,>30,100
163101,Container,Small,>30,846
163257,Bulk,Handymax,25-30,43214
163275,Bulk,Handymax,>30,41796
163644,Bulk,Handy,25-30,29781
163661,Bulk,Handy,25-30,34118
164112,Container,Feeder,25-30,1234
164152,Container,Feeder,25-30,1438
164174,Bulk,Handy,25-30,38023
164364,Bulk,Handy,>30,25570
164455,Bulk,Handymax,>30,42543
164514,Bulk,Handy,>30,37531
165233,Bulk,Handy,25-30,30650
165343,Bulk,Handy,25-30,37389
165372,Container,Small,25-30,444
165415,Bulk,Panamax,>30,75524
165536,Container,Small,25-30,512
165733,Container,Feedermax,25-30,2470
166363,Bulk,Handy,25-30,21341
166377,Bulk,Panamax,25-30,65772
166705,Bulk,Handymax,25-30,44537
166760,Bulk,Handymax,25-30,45550
166767,Bulk,Handy,25-30,11181
166772,Bulk,Handy,25-30,37594
167004,Bulk,Panamax,25-30,67044
167150,Bulk,Handy,25-30,38915
167173,Bulk,Handymax,25-30,43381
167255,Bulk,Handy,25-30,30820
167317,Bulk,Handy,25-30,22025
170106,Bulk,Handy,25-30,23258
170147,Bulk,Handy,25-30,19505
170151,Bulk,Handy,25-30,27915
170237,Bulk,Handy,25-30,28791
170242,Bulk,Handy,25-30,37725
170346,Bulk,Handy,25-30,35368
170370,Bulk,Handy,25-30,25357
170473,Bulk,Handy,25-30,24941
170476,Bulk,Handy,25-30,26914
170573,Container,Small,25-30,450
170667,Bulk,Handy,25-30,26771
170707,Bulk,Handymax,25-30,41098
170741,Bulk,Handy,25-30,18528
170760,Bulk,Handy,25-30,37715
171523,Container,Feeder,25-30,1322
171530,Bulk,Handy,25-30,29099
171557,Bulk,Handy,25-30,39697
171604,Bulk,Handy,25-30,23907
171726,Bulk,Handy,25-30,26702
171745,Bulk,Panamax,25-30,67296
172066,Bulk,Handy,25-30,28215
172115,Bulk,Handy,25-30,37711
172145,Bulk,Handymax,25-30,43369
172150,Bulk,Handy,25-30,23593
172212,Bulk,Handymax,25-30,41740
172226,Bulk,Handymax,25-30,48280
172271,Container,Small,25-30,755
172303,Bulk,Handy,25-30,39055
172315,Bulk,Handy,25-30,32814
172407,Bulk,Handy,25-30,18392
172465,Bulk,Handy,25-30,38377
172721,Bulk,Handy,25-30,30070
172722,Bulk,Handymax,25-30,40501
172730,Bulk,Handymax,25-30,43369
173044,Bulk,Handy,25-30,19244
173061,Bulk,Handy,25-30,28005
173064,Bulk,Handy,25-30,37489
173126,Bulk,Handy,25-30,37179
173147,Bulk,Handy,25-30,30052
173154,Bulk,Handy,25-30,39695
173157,Bulk,Handy,25-30,38888
173217,Bulk,Handy,25-30,25524
173221,Bulk,Handymax,25-30,48251
173300,Bulk,Panamax,25-30,63610
173343,Bulk,Panamax,25-30,69201
173507,Bulk,Handy,25-30,28019
173717,Bulk,Handy,25-30,19410
173721,Bulk,Handy,25-30,38466
174004,Container,Feeder,25-30,1322
174046,Bulk,Handy,25-30,21362
174071,Bulk,Handy,25-30,38960
174406,Bulk,Handy,25-30,23848
174411,Bulk,Handy,25-30,23516
174425,Bulk,Handy,25-30,29692
174560,Bulk,Handy,25-30,19496
174610,Bulk,Handymax,25-30,43499
174617,Bulk,Handymax,25-30,43365
174743,Container,Small,25-30,716
174776,Bulk,Panamax,25-30,86690
175020,Bulk,Handy,25-30,37568
175027,Bulk,Handy,25-30,28259
175037,Bulk,Handy,25-30,26536
175105,Bulk,Panamax,25-30,75426
175111,Bulk,Handymax,25-30,42838
175112,Bulk,Handymax,25-30,42838
175134,Bulk,Handy,25-30,30674
175143,Bulk,Handy,25-30,37451
175161,Bulk,Handy,25-30,29462
175237,Bulk,Handy,25-30,38300
175661,Container,Feeder,25-30,1022
175722,Container,Small,25-30,422
176006,Bulk,Handymax,25-30,45877
176062,Bulk,Handymax,25-30,41524
176106,Bulk,Small,25-30,8734
176110,Container,Small,25-30,424
176143,Container,Feeder,25-30,1696
176215,Bulk,Handymax,25-30,43406
176234,Bulk,Panamax,25-30,65298
176256,Bulk,Handymax,25-30,41645
176374,Bulk,Handymax,25-30,42842
176416,Bulk,Handymax,25-30,43474
176433,Bulk,Handy,25-30,37583
176444,Bulk,Handymax,25-30,42244
176447,Bulk,Handy,20-25,26790
176471,Bulk,Handymax,25-30,42489
176513,Bulk,Handy,25-30,39924
177360,Container,Feeder,25-30,1022
177407,Container,Feeder,25-30,1022
177416,Container,Feedermax,25-30,2728
177515,Bulk,Handymax,25-30,52670
177535,Bulk,Capesize,25-30,194226
177574,Bulk,Handy,25-30,24784
177625,Bulk,Handymax,25-30,43589
177647,Bulk,Handy,25-30,32431
177665,Bulk,Handy,25-30,26530
177722,Bulk,Handy,25-30,22782
177757,Bulk,Handy,25-30,31605
200020,Container,Feeder,>30,1270
200065,Bulk,Handy,25-30,24682
200361,Container,Panamax,25-30,4528
200501,Bulk,Handy,25-30,25759
200573,Bulk,Handy,25-30,29536
200575,Bulk,Handy,25-30,26563
200616,Bulk,Handymax,25-30,42609
200760,Bulk,Handy,25-30,27586
200762,Bulk,Capesize,25-30,181756
201000,Bulk,Handy,25-30,17792
201102,Bulk,Handy,25-30,24708
201222,Bulk,Handy,25-30,38498
201635,Bulk,Handymax,25-30,43288
201645,Container,Feedermax,25-30,2668
201674,Bulk,Handy,25-30,26541
201750,Container,Small,25-30,724
202060,Bulk,Handy,25-30,12367
202074,Bulk,Small,25-30,7961
202120,Bulk,Handymax,25-30,43594
202221,Bulk,Handymax,25-30,52670
202260,Container,Feedermax,25-30,2319
202310,Bulk,Handy,25-30,34142
202361,Bulk,Handy,25-30,29531
202371,Bulk,Handymax,25-30,41574
202534,Bulk,Handymax,25-30,43329
203003,Bulk,Handy,25-30,37895
203035,Bulk,Handymax,25-30,45263
203127,Container,Small,25-30,298
203163,Container,Small,25-30,490
203260,Bulk,Panamax,25-30,68641
203262,Bulk,Handy,25-30,22202
203421,Bulk,Handy,25-30,26841
203424,Bulk,Handy,25-30,25758
203475,Container,Feeder,25-30,1879
204127,Bulk,Handy,25-30,36756
204241,Container,Panamax,25-30,3266
204306,Bulk,Panamax,25-30,65517
204320,Bulk,Panamax,25-30,65273
204330,Bulk,Handy,25-30,24150
204454,Bulk,Handymax,25-30,41938
204665,Bulk,Handy,25-30,38944
205225,Bulk,Panamax,25-30,69497
205252,Bulk,Handy,25-30,26682
205300,Container,Feedermax,25-30,2547
205430,Bulk,Handy,25-30,38604
205466,Container,Panamax,25-30,3074
205614,Bulk,Handy,25-30,26858
205675,Container,Feeder,25-30,1911
206113,Bulk,Handy,25-30,29366
206215,Bulk,Handymax,25-30,52670
206313,Bulk,Small,25-30,4870
206420,Bulk,Handymax,25-30,47311
206421,Bulk,Handy,25-30,38455
206424,Bulk,Panamax,25-30,67395
206502,Bulk,Handy,25-30,33639
206514,Bulk,Handy,25-30,34507
206521,Bulk,Panamax,25-30,68407
206561,Container,Small,25-30,480
206715,Container,Feeder,25-30,1911
206725,Bulk,Handy,25-30,29369
207250,Bulk,Handy,25-30,24105
207453,Bulk,Capesize,25-30,186260
210042,Bulk,Handy,20-25,26714
210240,Bulk,Handy,>30,26326
210255,Container,Small,25-30,400
210343,Container,Panamax,25-30,3152
210361,Bulk,Handymax,25-30,52650
210412,Bulk,Handymax,25-30,52758
210534,Bulk,Panamax,25-30,64850
210541,Bulk,Handy,25-30,12569
210654,Bulk,Panamax,25-30,68337
210721,Bulk,Handy,25-30,20333
210723,Bulk,Panamax,25-30,64211
211266,Bulk,Capesize,25-30,183316
211572,Bulk,Panamax,25-30,68158
213014,Bulk,Handy,20-25,33618
213072,Bulk,Panamax,25-30,70894
213351,Container,Panamax,25-30,4340
213542,Container,Panamax,25-30,4340
213606,Container,Panamax,20-25,4437
213623,Bulk,Handymax,20-25,40009
213676,Bulk,Capesize,25-30,200269
214266,Container,Feedermax,20-25,2632
215155,Bulk,Panamax,25-30,68377
215715,Bulk,Handy,15-20,26718
215715,Bulk,Handymax,15-20,26718
215740,Bulk,Handymax,20-25,40315
215776,Container,Small,20-25,890
216306,Container,Feedermax,20-25,2668
216311,Bulk,Handy,20-25,39720
216402,Container,Small,20-25,736
216707,Bulk,Handy,20-25,33050
216763,Bulk,Handy,20-25,29094
217006,Bulk,Panamax,20-25,69406
217067,Container,Panamax,20-25,3074
217257,Bulk,Handy,20-25,39989
217442,Bulk,Panamax,20-25,69668
217461,Bulk,Handy,20-25,27934
217516,Bulk,Handy,20-25,27939
217534,Bulk,Handy,20-25,11898
217554,Container,Small,20-25,455
217602,Container,Panamax,20-25,3032
217615,Container,Feedermax,20-25,2716
217635,Bulk,Panamax,20-25,68429
217660,Bulk,Panamax,20-25,68676
220367,Container,Panamax,20-25,3922
220372,Bulk,Panamax,20-25,69351
220410,Bulk,Panamax,20-25,69703
220626,Bulk,Panamax,20-25,69346
221002,Bulk,Small,25-30,1180
221510,Bulk,Handymax,20-25,43665
221655,Bulk,Panamax,20-25,64221
221706,Bulk,Handy,20-25,22273
221713,Bulk,Panamax,20-25,64388
222024,Bulk,Handy,20-25,29995
222034,Bulk,Panamax,20-25,69703
222117,Bulk,Handy,20-25,37500
222200,Bulk,Panamax,20-25,68676
222405,Bulk,Panamax,20-25,69349
222411,Bulk,Handymax,20-25,43665
222456,Bulk,Handy,20-25,22271
222613,Bulk,Capesize,20-25,149528
222614,Bulk,Handymax,20-25,42248
222617,Bulk,Panamax,20-25,68433
222703,Bulk,Handymax,20-25,43685
223003,Bulk,Handymax,20-25,43665
223011,Bulk,Panamax,20-25,68772
223012,Container,Feeder,20-25,1248
223015,Bulk,Capesize,20-25,207346
223124,Bulk,Handy,20-25,39755
223153,Container,Feeder,20-25,1100
223165,Container,Feeder,20-25,1743
223445,Bulk,Handy,20-25,22271
223530,Container,Feedermax,20-25,2761
223542,Bulk,Panamax,20-25,71749
223631,Container,Small,20-25,646
224102,Bulk,Handy,20-25,11715
224103,Bulk,Handy,20-25,11702
224162,Bulk,Panamax,20-25,65652
224374,Bulk,Handy,20-25,28493
224472,Bulk,Panamax,20-25,70300
224474,Bulk,Panamax,20-25,70424
224542,Bulk,Capesize,20-25,122829
224546,Bulk,Panamax,20-25,68789
224633,Bulk,Capesize,20-25,151418
224643,Bulk,Panamax,20-25,71733
224662,Container,Small,20-25,726
224665,Bulk,Capesize,20-25,207724
225247,Container,Feedermax,>30,2653
225644,Bulk,Capesize,20-25,147481
225657,Container,Panamax,20-25,4796
226031,Bulk,Handymax,20-25,42475
226061,Bulk,Capesize,20-25,151439
226075,Bulk,Capesize,20-25,207874
226106,Bulk,Panamax,20-25,71488
226113,Bulk,Panamax,20-25,70231
226130,Container,Small,20-25,319
226132,Bulk,Handy,20-25,17309
226135,Container,Small,20-25,976
226462,Container,Small,>30,928
226552,Container,Feeder,20-25,1599
226624,Container,Feedermax,20-25,2797
226725,Bulk,Capesize,20-25,207391
226734,Bulk,Panamax,20-25,68788
226760,Container,Feeder,20-25,2000
227067,Container,Feeder,20-25,1286
227156,Bulk,Handymax,20-25,52630
227202,Bulk,Handy,25-30,20330
227635,Bulk,Panamax,20-25,69338
230255,Container,Small,20-25,510
230336,Container,Small,>30,928
230502,Bulk,Capesize,20-25,149518
230673,Container,Small,20-25,976
230711,Container,Feeder,20-25,1932
231102,Container,Feeder,20-25,1158
231232,Bulk,Handymax,20-25,52580
231375,Bulk,Handy,>30,18886
231376,Bulk,Handy,>30,19054
231402,Bulk,Handy,>30,19054
231406,Bulk,Handy,>30,18886
231410,Bulk,Handy,>30,19054
231413,Bulk,Handy,>30,19054
231712,Bulk,Capesize,20-25,149515
232076,Container,Feedermax,20-25,2932
232175,Container,Feeder,20-25,1208
232230,Bulk,Panamax,20-25,96772
232241,Bulk,Handy,20-25,17000
232276,Container,Feeder,20-25,1401
232317,Container,Feedermax,20-25,2440
232352,Bulk,Handymax,20-25,43497
232576,Container,Small,20-25,445
232672,Container,Unspecified,>30,
233031,Bulk,Capesize,20-25,156750
233075,Container,Panamax,15-20,4024
233467,Bulk,Handymax,20-25,42226
233500,Container,Panamax,20-25,4639
233621,Container,Small,20-25,890
233645,Container,Feeder,20-25,1160
233663,Container,Feeder,20-25,1208
233664,Container,Small,20-25,453
233702,Bulk,Capesize,20-25,149533
233763,Container,Feeder,20-25,1461
233776,Bulk,Handymax,20-25,43469
234435,Bulk,Small,20-25,2153
235037,Bulk,Small,20-25,9125
235153,Container,Small,20-25,144
235221,Bulk,Small,20-25,3488
235225,Container,Feeder,20-25,1585
235277,Bulk,Handy,20-25,22174
235300,Container,Feeder,20-25,1182
235342,Container,Panamax,20-25,4469
235412,Bulk,Capesize,20-25,169142
235435,Container,Panamax,20-25,4639
235437,Container,Small,20-25,453
235453,Container,Feedermax,20-25,2932
235472,Container,Panamax,20-25,4024
236126,Container,Feeder,20-25,1872
236142,Container,Small,20-25,1000
236235,Bulk,Small,20-25,2255
236243,Container,Panamax,20-25,3604
236245,Bulk,Panamax,20-25,73505
236615,Bulk,Handy,20-25,21547
237204,Bulk,Capesize,20-25,169204
237217,Container,Feeder,20-25,1169
237220,Container,Feeder,20-25,1169
237361,Container,Panamax,20-25,4639
237746,Container,Small,20-25,200
237760,Container,Small,20-25,510
240116,Container,Small,20-25,700
240162,Container,Small,20-25,95
240377,Container,Small,15-20,655
240436,Bulk,Small,20-25,3679
240452,Bulk,Handy,20-25,22154
240504,Container,Feeder,15-20,1646
240571,Container,Small,20-25,200
240577,Container,Feeder,20-25,1325
241445,Bulk,Handy,20-25,20407
241513,Container,Feedermax,20-25,2680
241522,Bulk,Capesize,20-25,149401
241632,Container,Feedermax,20-25,2993
241652,Container,Feeder,20-25,1933
241703,Container,Panamax,20-25,4651
241717,Container,Panamax,20-25,4651
242157,Container,Feeder,15-20,1038
242342,Container,Feeder,20-25,1599
242461,Container,Small,15-20,598
243741,Bulk,Capesize,20-25,149532
244323,Container,Small,20-25,378
245144,Bulk,Panamax,20-25,69310
245163,Container,Small,15-20,279
245244,Bulk,Handymax,20-25,43419
245246,Container,Small,15-20,658
245257,Bulk,Handymax,20-25,43536
245260,Bulk,Panamax,20-25,69618
245331,Bulk,Panamax,15-20,66540
245355,Container,Panamax,15-20,3821
245471,Container,Panamax,20-25,3720
246515,Container,Feeder,15-20,1799
247305,Container,Feedermax,20-25,2668
247306,Bulk,Handymax,15-20,26446
247306,Bulk,Handy,15-20,26446
247311,Bulk,Capesize,15-20,208189
247344,Bulk,Capesize,15-20,149475
247425,Container,Small,15-20,385
247431,Container,Small,15-20,585
247432,Container,Small,15-20,585
247455,Bulk,Capesize,15-20,149391
247477,Container,Small,15-20,655
247500,Container,Feeder,15-20,1661
250154,Container,Small,5-10,478
250166,Container,Panamax,15-20,4229
250167,Container,Panamax,15-20,4229
250365,Container,Panamax,15-20,3720
250422,Container,Panamax,15-20,3007
250425,Container,Feeder,15-20,1169
250430,Bulk,Panamax,15-20,69555
250444,Bulk,Handy,15-20,38724
250444,Bulk,Handymax,15-20,38724
250452,Bulk,Panamax,15-20,99761
250466,Bulk,Panamax,15-20,95625
250530,Container,Small,15-20,102
250543,Bulk,Handy,15-20,26465
250543,Bulk,Handymax,15-20,26465
250633,Bulk,Handy,15-20,22150
250633,Bulk,Handymax,15-20,22150
251160,Bulk,Capesize,15-20,126268
251215,Container,Feeder,15-20,1932
251220,Bulk,Handy,15-20,26264
251220,Bulk,Handymax,15-20,26264
251436,Bulk,Handymax,15-20,22145
251436,Bulk,Handy,15-20,22145
251437,Bulk,Small,15-20,9891
251510,Bulk,Handy,15-20,36019
251510,Bulk,Handymax,15-20,36019
251537,Bulk,Panamax,15-20,70181
251541,Bulk,Panamax,15-20,74684
251577,Container,Small,15-20,247
251670,Bulk,Capesize,15-20,151450
252022,Container,Feeder,15-20,1012
252023,Bulk,Panamax,15-20,71731
252027,Container,Small,15-20,316
252044,Bulk,Panamax,15-20,73350
252057,Bulk,Panamax,15-20,73645
252066,Bulk,Panamax,15-20,69235
252105,Bulk,Panamax,15-20,69220
252125,Bulk,Handy,15-20,26456
252125,Bulk,Handymax,15-20,26456
252134,Bulk,Panamax,15-20,69620
252140,Container,Small,15-20,385
252262,Container,Feeder,15-20,1139
252366,Container,Panamax,15-20,4639
252474,Container,Small,15-20,550
252523,Bulk,Capesize,15-20,122792
252733,Container,Feeder,15-20,1434
252734,Bulk,Handy,15-20,29186
252734,Bulk,Handymax,15-20,29186
253014,Container,Feeder,15-20,1162
253226,Container,Panamax,15-20,3494
253352,Bulk,Capesize,15-20,150966
253362,Bulk,Panamax,15-20,73350
253363,Bulk,Handymax,15-20,22176
253363,Bulk,Handy,15-20,22176
253374,Bulk,Handymax,15-20,22201
253374,Bulk,Handy,15-20,22201
253376,Bulk,Capesize,15-20,128826
253410,Bulk,Panamax,15-20,69235
253432,Bulk,Handy,15-20,26472
253432,Bulk,Handymax,15-20,26472
253656,Container,Feeder,15-20,1288
253746,Container,Feeder,15-20,1806
253747,Bulk,Panamax,15-20,73670
253755,Container,Feeder,15-20,1684
254031,Container,Feeder,15-20,1325
254032,Container,Small,15-20,495
254052,Container,Panamax,15-20,3017
254054,Container,Feeder,15-20,1169
254116,Bulk,Handy,15-20,22928
254116,Bulk,Handymax,15-20,22928
254126,Container,Feeder,15-20,1368
254141,Container,Post panamax,15-20,5711
254143,Container,Panamax,15-20,3764
254144,Container,Panamax,15-20,3017
254276,Container,Feeder,15-20,1645
254426,Bulk,Panamax,15-20,69616
254447,Bulk,Capesize,15-20,165289
254453,Container,Panamax,15-20,4229
254523,Container,Feeder,15-20,1576
254526,Container,Small,15-20,550
254532,Bulk,Panamax,15-20,70259
254721,Bulk,Panamax,15-20,65645
254734,Container,Small,15-20,836
254735,Bulk,Handy,10-15,29330
255000,Container,Small,15-20,426
255104,Container,Panamax,15-20,4181
255117,Container,Panamax,15-20,3424
255133,Container,Feeder,15-20,1869
255134,Container,Feeder,15-20,1869
255135,Container,Feeder,15-20,1869
255176,Bulk,Handymax,15-20,28500
255176,Bulk,Handy,15-20,28500
255202,Bulk,Panamax,15-20,70046
255267,Bulk,Capesize,15-20,157600
255271,Container,Feedermax,15-20,2394
255414,Bulk,Panamax,15-20,69607
255424,Bulk,Panamax,15-20,69555
255434,Container,Feeder,15-20,1162
255442,Container,Feeder,15-20,1501
255513,Bulk,Handymax,15-20,28458
255513,Bulk,Handy,15-20,28458
255540,Container,Panamax,15-20,3330
255542,Container,Feeder,15-20,1368
255603,Bulk,Handymax,15-20,22059
255603,Bulk,Handy,15-20,22059
255605,Container,Feeder,15-20,1325
255613,Bulk,Capesize,15-20,150877
255620,Bulk,Handymax,15-20,28510
255620,Bulk,Handy,15-20,28510
255624,Bulk,Handymax,15-20,26441
255624,Bulk,Handy,15-20,26441
255635,Container,Panamax,15-20,3494
255676,Bulk,Panamax,15-20,69587
255700,Container,Small,15-20,818
255703,Bulk,Handy,15-20,38858
255703,Bulk,Handymax,15-20,38858
255704,Container,Panamax,15-20,3800
255714,Bulk,Panamax,15-20,70338
255717,Bulk,Panamax,15-20,70029
255720,Container,Feeder,15-20,1368
255727,Bulk,Capesize,15-20,151102
255736,Bulk,Panamax,15-20,69153
256016,Container,Feeder,15-20,1100
256036,Container,Panamax,15-20,3424
256113,Container,Small,15-20,357
256150,Container,Panamax,15-20,4024
256231,Container,Panamax,15-20,4181
256244,Container,Feeder,15-20,1501
256300,Container,Feeder,15-20,1432
256344,Container,Panamax,15-20,3800
256352,Container,Small,15-20,662
256356,Container,Feeder,15-20,1377
256501,Bulk,Panamax,15-20,73324
256610,Container,Small,15-20,749
256611,Container,Feeder,15-20,1687
256657,Container,Feeder,15-20,1510
256660,Bulk,Handy,15-20,22050
256660,Bulk,Handymax,15-20,22050
256662,Bulk,Panamax,15-20,70171
256667,Container,Small,15-20,662
256675,Bulk,Capesize,15-20,157600
256734,Bulk,Panamax,15-20,64214
256735,Bulk,Panamax,15-20,70347
256742,Bulk,Panamax,15-20,64214
256746,Bulk,Handymax,15-20,22035
256746,Bulk,Handy,15-20,22035
256747,Container,Feeder,15-20,1827
256750,Container,Panamax,15-20,4229
256766,Bulk,Panamax,15-20,70101
256774,Bulk,Panamax,15-20,77447
257005,Container,Small,15-20,703
257006,Container,Small,15-20,703
257016,Bulk,Handymax,15-20,28460
257016,Bulk,Handy,15-20,28460
257022,Bulk,Handymax,15-20,37055
257022,Bulk,Handy,15-20,37055
257027,Bulk,Panamax,15-20,70181
257034,Bulk,Panamax,15-20,71862
257042,Container,Panamax,15-20,4229
257050,Container,Feeder,15-20,1368
257052,Bulk,Panamax,15-20,68943
257071,Container,Feedermax,15-20,2394
257165,Bulk,Panamax,15-20,69087
257201,Container,Feeder,15-20,1388
257276,Container,Feeder,15-20,1354
257300,Container,Feeder,15-20,1965
257333,Container,Small,15-20,316
257334,Container,Feeder,15-20,1608
257462,Bulk,Handymax,15-20,18703
257462,Bulk,Handy,15-20,18703
257470,Bulk,Panamax,15-20,69073
257477,Container,Small,15-20,758
257541,Container,Small,15-20,357
257624,Bulk,Panamax,15-20,71730
257664,Container,Feedermax,15-20,2394
257714,Container,Panamax,15-20,4651
257732,Container,Panamax,15-20,4229
257733,Container,Panamax,15-20,4229
