id,name,country,lat,long,usedstart,usedend
4714,Larvik,NOR,59.05,10.0333,33701,1287
4715,Vranjic,HRV,43.5317,16.4628,33710,33645
4717,Tsuruga,JPN,35.6667,136.0833,33711,1501
4722,Tutunciftlik,TUR,40.7441,29.77,33727,38164
4723,Malaysia,MYS,,,33728,11830
4726,Mourilyan,AUS,-17.5952,146.1186,33731,3602
4729,Narvik,NOR,68.4333,17.4333,33737,196
4731,San Pedro(CIV),CIV,4.7333,-6.6167,33766,337
4737,Sonderborg,DNK,54.9167,9.7833,33785,11697
4739,Sagunto,ESP,39.6477,-0.2189,33788,4587
4742,San Lorenzo(HND),HND,13.4167,-87.45,33804,1327
4743,San Lorenzo(ARG),ARG,-32.7325,-60.7303,33805,93
4747,Dakar,SEN,14.688,-17.4347,33940,339
4748,Lorain,USA,41.4661,-82.165,34033,4044
4750,Eemshaven,NLD,53.45,6.8333,34048,3203
4751,Mukalla,YEM,14.5333,49.1333,34056,12747
4752,Ravenna,ITA,44.4673,12.248,34061,1057
4754,Tanjung Wangi,IDN,-8.2,114.3833,34126,37484
4760,Izmit,TUR,40.7667,29.9167,34127,10278
4761,Kochi(IND),IND,9.9667,76.2333,34146,1162
4762,Aboshi,JPN,34.7667,134.6,34180,29542
4764,Cutuco,SLV,13.3167,-87.8167,34182,1328
4774,Venice,ITA,45.4333,12.3333,34184,2782
4777,Richmond(CA USA),USA,37.9167,-122.3833,34233,1585
4779,Kuching,MYS,1.5667,110.4,34249,246
4781,Kiire,JPN,31.3833,130.55,34269,38181
4783,Saiki,JPN,32.9667,131.9167,34270,6803
4786,Macau,CHN,22.2,113.55,34283,520
4787,Banjarmasin,IDN,-3.3333,114.5833,34289,234
4792,Ancud,CHL,-41.8667,-73.8333,34367,22881
4796,Lindo,DNK,55.4667,10.5333,34368,no
4799,Duluth,USA,46.7333,-92.15,34370,2003
4802,Merak,IDN,-5.9333,106,34416,522
4804,Hamilton(CAN),CAN,43.2333,-79.85,34434,381
4805,Bay City,USA,43.5958,-83.8831,34491,46313
4806,Nanjing,CHN,32.05,118.7833,34493,4913
4811,Wuhan,CHN,30.5833,114.3167,34566,no
4815,Lobito,AGO,-12.3536,13.5436,34567,4594
4817,Huron,USA,41.4,-82.5833,34597,8584
4823,Prince Rupert,CAN,54.3167,-130.3667,34599,599
4824,Bijela,MTG,42.4522,18.655,34645,3019
4826,Nuku'alofa,TON,-21.1333,-175.1833,34650,15250
4827,Balboa,PAN,8.9533,-79.5661,34652,213
4828,Namibe,AGO,-15.1647,12.1578,34717,5385
4830,Savona,ITA,44.3,8.4833,34723,154
4832,Kandla,IND,23.0333,70.2167,34754,627
4835,Dubai Anch.,ARE,25.375,55.0419,34837,1164
4837,Gioia Tauro,ITA,38.4333,15.9,34843,16
4842,Dandong,CHN,40.1333,124.4,34901,4150
4844,Marin,ESP,42.3925,-8.6916,34923,4597
4851,Ceuta,ESP,35.8916,-5.3203,34940,4598
4858,Suape,BRA,-8.3977,-34.967,34988,94
4860,Uusikaupunki,FIN,60.8,21.4,35026,11700
4862,Yarimca,TUR,40.7717,29.725,35028,10282
4863,Monroe,USA,41.9167,-83.3333,35032,8585
4865,Es Sider Terminal,LBY,30.6333,18.35,35040,10283
4866,Mawei,CHN,25.9833,119.45,35041,7486
4867,Nacala,MOZ,-14.5333,40.6667,35048,7487
4868,Bitung,IDN,1.4333,125.1833,35063,3605
4869,Salineiro Terminal,BRA,-4.8167,-37.0333,35071,6670
4871,Skien,NOR,59.2,9.6167,35082,29654
4876,Police,POL,53.55,14.6,35083,1058
4882,Escanaba,USA,45.7833,-87.0667,35101,2005
4893,Tofte,NOR,59.55,10.5833,35111,18020
4899,Miami,USA,25.7786,-80.185,35113,19
4901,Muarasabak,MYS,-1.1333,103.8,35170,39391
4907,Kenya,KEN,,,35171,26514
4908,Jebel Dhanna Terminal,ARE,24.2167,52.6667,35172,10864
4912,Slite,SWE,57.7069,18.8058,35173,10667
4915,Beilun,CHN,29.9336,121.8503,35176,523
4918,Kambo,NOR,59.4833,10.7,35280,3988
4920,Itaqui,BRA,-2.5753,-44.3644,35281,340
4926,Palembang,IDN,-2.9833,104.7667,35328,3852
4933,Victoria(CAN),CAN,48.4167,-123.3833,35341,30156
4935,Nicaro,CUB,20.7167,-75.55,35343,26842
4936,Thorold,CAN,43.0833,-79.1667,35344,25703
4937,Ammassalik,GRL,65.5833,-37.5,35348,49229
4938,Djen Djen,DZA,36.8209,5.77,35349,2448
4940,Santander,ESP,43.4661,-3.8011,35360,4603
4942,Terneuzen,NLD,51.3333,3.8167,35390,137
4947,Amuay Bay,VEN,11.7528,-70.2158,35406,3268
4956,Soderhamn,SWE,61.3167,17.1,35412,8155
4960,Cumana,VEN,10.4667,-64.1833,35420,1886
4964,Panama,PAN,,,35432,11705
4970,Zante,GRC,37.7833,20.9,35434,10029
4973,Karlshamn,SWE,56.1608,14.8578,35437,11706
4976,Libya,LBY,,,35443,869
4977,Los Angeles,USA,33.7519,-118.2789,35453,524
4983,Chekka,LBN,34.3333,35.7333,35519,6896
4984,Shuaiba,KWT,29.0333,48.1667,35527,713
4989,Nanao,JPN,37.1,137.0333,35568,822
4991,Oskarshamn,SWE,57.2658,16.4639,35589,11707
4992,Cagliari,ITA,39.2094,9.0897,35595,870
4993,Anzio,ITA,41.45,12.6333,35632,34889
4996,Bremanger,NOR,61.85,4.95,35633,5515
5006,Crotone,ITA,39.0833,17.1333,35637,25322
5007,Rosyth,GBR,56.0167,-3.45,35639,11709
5014,Ajman,ARE,25.4206,55.4519,35641,925
5015,Bandar Abbas,IRN,27.1333,56.2,35647,95
5016,Kochi(JPN),JPN,33.5167,133.5667,35714,3456
5017,Coco Solo,PAN,9.3698,-79.882,35738,1706
5019,Dundee,GBR,56.4667,-2.9667,35773,11710
5022,Port Sudan,SDN,19.6167,37.2333,35776,926
5024,Port Alfred,CAN,48.3344,-70.875,35803,2494
5025,Emden,DEU,53.355,7.1925,35830,5386
5029,Gary Harbour,USA,41.6,-87.35,35845,2217
5036,Ortona,ITA,42.3506,14.4086,35866,7063
5038,Moron,VEN,10.5167,-68.1667,35871,3706
5040,Rabaul,PNG,-4.2,152.1833,35872,7494
5041,Belem,BRA,-1.4405,-48.4916,35878,1888
5047,Kalama,USA,46.0167,-122.8333,35896,1590
5048,Dubai,ARE,25.2656,55.2877,35957,927
5055,Toyama Shinko,JPN,36.8,137.0833,35992,47515
5056,Midland,CAN,44.75,-79.9333,35993,4048
5059,Jambi,IDN,-1.5833,103.6167,36001,41431
5065,Londonderry,GBR,55.0019,-7.3069,36002,8879
5067,Annapolis Anch.,USA,38.9444,-76.4081,36010,197
5070,Mukho,KOR,37.5491,129.1108,36016,17017
5072,Banjul,GMB,13.45,-16.5667,36023,6247
5075,Hamina,FIN,60.5328,27.1692,36034,738
5077,Useless Loop,AUS,-26.1103,113.3944,36042,526
5086,Saudi Arabia,SAU,,,36046,22588
5088,England,GBR,,,36047,16857
5089,Aparri,PHL,18.35,121.6333,36048,9778
5092,Pepel,SLE,8.5784,-13.0578,no,23862
5094,Tampa,USA,27.9284,-82.4391,36050,17
5096,Visakhapatnam,IND,17.7,83.3,36121,528
5103,Norco,USA,29.9991,-90.4125,36219,8116
5105,Inkoo,FIN,60.05,24.0167,36223,11715
5106,Aveiro,PRT,40.6491,-8.7139,36227,1810
5108,Oshima,JPN,33.4667,129.5333,36233,no
5110,Alpena,USA,45.0611,-83.43,36242,2006
5111,Comeau Bay,CAN,49.235,-68.1389,36264,1645
5112,Argentia,CAN,47.3,-53.9833,36291,33904
5122,Abu Fulus,IRQ,30.45,48.0333,36293,1458
5123,Beira,MOZ,-19.8333,34.8333,36296,2613
5124,Jiujiang,CHN,29.7167,115.9833,36327,30661
5127,Samarinda,IDN,-0.5,117.15,36329,1505
5129,Sorel,CAN,46.0466,-73.1156,36409,2451
5132,Perama,GRC,37.9664,23.5723,36445,5230
5133,Haldia,IND,22.0167,88.0833,36449,529
5135,Gdynia,POL,54.5331,18.548,36517,739
5137,Masan,KOR,35.1964,128.5927,36555,31
5139,Krabi,THA,8.0667,98.8667,36617,23538
5141,Fayal,AZO,38.5833,-28.7,36618,20187
5145,Ancona,ITA,43.6173,13.5117,36623,4615
5146,Ulsan,KOR,35.505,129.3841,36650,1591
5147,Weipa,AUS,-12.6642,141.8706,36766,530
5152,Davao,PHL,7.1692,125.6455,36801,1412
5153,Tsuneishi,JPN,34.3886,133.2977,36824,3458
5157,Douala,CMR,4.05,9.7,36839,341
5160,Malmo,SWE,55.6214,13.0056,36905,2502
5167,Ruisbroek,BEL,51.088,4.3311,36911,10076
5171,Gijon,ESP,43.5581,-5.7008,36912,138
5172,Sakai,JPN,34.4847,135.3897,36969,1592
5176,Tobruk,LBY,32.0833,23.9833,37005,4618
5181,Japan,JPN,,,37008,7508
5185,Gaeta,ITA,41.2286,13.567,37012,6878
5186,Kahului,USA,20.9,-156.4667,37017,29335
5187,Kenai,USA,60.55,-151.2667,37019,24205
5196,Manila,PHL,14.5833,120.9667,37020,1593
5201,Recife,BRA,-8.0506,-34.8756,37088,96
5213,Havana,CUB,23.1333,-82.35,37122,1890
5214,Palua,VEN,8.3667,-62.7,37143,4621
5222,Vaasa,FIN,63.1,21.6167,37158,15146
5224,Bejaia,DZA,36.75,5.0667,37161,155
5227,Puerto Cabezas,NIC,14.0333,-83.3833,37209,35155
5229,Angola,AGO,,,37210,7511
5230,Saleef,YEM,15.3,42.6667,37221,97
5233,Puerto Cabello,VEN,10.4833,-68,37232,343
5235,Sarnia,CAN,42.9833,-82.4167,37347,2007
5239,Toyama,JPN,36.75,137.2333,37381,no
5240,Turbo,COL,8.0667,-76.7333,37382,9625
5241,Murmansk,RUS,68.9667,33.0833,37385,198
5242,Porto Torres,ITA,40.8344,8.3675,37436,4625
5247,Grenada,GRD,,,37441,17483
5253,Bontang,IDN,0.1,117.4833,37446,531
5256,Kolding,DNK,55.5,9.5,37505,11720
5258,Gabon,GAB,,,no,36882
5260,Gizan,SAU,16.9,42.5333,37510,15869
5262,Pomalaa,IDN,-4.1667,121.5833,37511,3859
5263,Tacoma,USA,47.25,-122.4167,37514,1594
5268,Rouen,FRA,49.4447,1.0425,37574,1060
5270,Rijeka,HRV,45.3167,14.4333,37625,4627
5273,Krishnapatnam,IND,14.3,80.0833,37652,779
5277,Puerto Carenero,VEN,10.5333,-66.1167,37684,3269
5288,Malta,MLT,,,37685,532
5289,Greece,GRC,,,37745,30427
5290,Mina Saqr,ARE,25.9833,56.05,37747,629
5291,Tanjong Batu,MYS,4.2567,117.8717,37799,28055
5293,Orange,USA,30.0911,-93.7331,37800,48445
5295,Busan,KOR,35.1173,129.0444,37801,32
5302,Hargshamn,SWE,60.1686,18.4866,38058,29252
5307,Ambon,IDN,-3.7,128.1667,38059,3607
5314,Theodosia,UKR,45.0333,35.4,38062,2669
5315,Bosaso,SOM,11.2833,49.1833,38065,48798
5322,Geelong,AUS,-38.1033,144.365,38066,1415
5325,Paita,PER,-5.0833,-81.1167,38107,2536
5332,Chita,JPN,34.9927,136.8531,38113,no
5333,Port Moresby,PNG,-9.4333,147.1,38115,534
5334,Manta,ECU,-0.9333,-80.7167,38151,2157
5336,Jamaica,JAM,,,38159,38277
5339,Gebze,TUR,40.7667,29.4333,38160,2785
5340,Dumai,IDN,1.6833,101.45,38170,535
5343,Al Basra Terminal,IRQ,29.6767,48.8106,38189,1171
5345,Akita,JPN,39.75,140.0667,38194,715
5347,Necochea,ARG,-38.5753,-58.7214,38227,98
5353,Kantang,THA,7.4,99.5167,38264,38419
5354,Sangi,PHL,10.4,123.6333,38265,7521
5355,Guyana,GUY,,,38266,8883
5359,Hobro,DNK,56.6333,9.8,38267,35441
5361,Ponce,PRI,17.9806,-66.6175,38268,1255
5363,Klaipeda,LTU,55.7081,21.1361,38278,6
5368,Bayonne,FRA,43.5,-1.4833,38316,4631
5369,Vung Tau,VNM,10.4111,107.1364,38320,2158
5371,Irvine,GBR,55.6064,-4.6855,38334,1784
5375,Corinth,GRC,37.95,22.9333,38337,4632
5379,North Africa,,,,38339,22204
5383,Olympia,USA,47.05,-122.9,38340,13767
5387,Beverwijk,NLD,52.4736,4.6678,38346,43463
5393,St. Petersburg,RUS,59.8734,30.2286,38347,199
5395,Pusri,IDN,-2.9833,104.7833,38401,3863
5397,Grenaa,DNK,56.4133,10.9131,38409,11723
5401,Trincomalee,LKA,8.5689,81.2331,38410,3628
5403,Fangcheng,CHN,21.6089,108.3289,38422,99
5406,Sauda,NOR,59.65,6.35,38548,16274
5413,Hereke,TUR,40.782,29.6067,38552,5977
5419,Yizheng,CHN,32.2,119.2,38560,4919
5421,Rahja,FIN,64.2167,23.7167,38588,28377
5426,Aruba,ABW,,,38589,1893
5437,Visakhapatnam Roads,IND,17.6311,83.3908,no,7526
5438,Vitoria,BRA,-20.3158,-40.3203,38598,100
5443,Algeria,DZA,,,38639,4635
5445,Kimbe,PNG,-5.5333,150.15,38648,6656
5446,Itacoatiara,BRA,-3.15,-58.45,38654,345
5450,Panjang,IDN,-5.4681,105.327,38671,536
5461,Praia,,,,38713,8380
5462,Nigeria,NGA,,,38716,346
5463,Nikolayevsk,RUS,53.1333,140.7167,38730,42864
5470,Kupang,IDN,-10.1667,123.5667,38731,16612
5476,Da Nang,VNM,16.1,108.3,38732,7528
5477,Malaga,ESP,36.7178,-4.425,38741,347
5478,Port Vendres,FRA,42.5167,3.1167,38772,4639
5483,Fernandina,USA,30.6833,-81.4667,38777,19313
5485,Nantong,CHN,32.01,120.8153,38780,2160
5489,Aliaga,TUR,38.8225,26.9427,38890,873
5490,Walvis Bay,NAM,-22.9514,14.4977,38897,348
5491,Sikka,IND,22.4369,69.838,38943,780
5492,Korea,,,,38953,827
5493,Osaka,JPN,34.6394,135.4173,38956,538
5494,Dutch Harbour,USA,53.9017,-166.5436,39046,2162
5497,Luwuk,IDN,-0.9333,122.7833,39051,3608
5498,Takuma,JPN,34.25,133.7,39052,23610
5501,West Africa,,,,39055,781
5505,Berne(DEU),DEU,53.1833,10.5,39058,no
5506,Cabinda,AGO,-5.5514,12.1927,39060,16278
5512,Blyth,GBR,55.127,-1.5072,39062,200
5513,Dunkirk,FRA,51.0372,2.3517,39068,675
5521,Genoa,ITA,44.4167,8.9167,39135,156
5522,Constantza,ROM,44.1366,28.643,39181,2318
5523,Warri,NGA,5.5167,5.7333,39214,349
5524,India,IND,,,39226,828
5527,Harmac,CAN,49.1333,-123.85,39228,2164
5533,Benoa,IDN,-8.75,115.25,39241,7532
5546,Holla,NOR,63.2833,9.1167,39242,4644
5548,Lipari,ITA,38.4667,14.95,39245,26765
5549,Libreville,GAB,0.4,9.4333,39246,350
5554,Ashdod,ISR,31.8245,34.6466,39248,2788
5556,China,CHN,,,39292,539
5557,Gretna,USA,29.9167,-90.0667,39428,2245
5559,Kruengraya,IDN,5.6,95.5,39432,4844
5568,Aomori,JPN,40.8278,140.7569,39433,3172
5569,Panama Canal,PAN,,,39440,140
5575,Safaga,EGY,26.7333,33.9333,39821,1420
5576,Setoda,JPN,34.3,133.1,39829,45859
5577,Canada,CAN,,,39830,11727
5581,Sao Francisco do Sul,BRA,-26.2333,-48.6333,39831,101
5584,Orkanger,NOR,63.3167,9.85,39883,3361
5586,Mokpo,KOR,34.7828,126.3847,39892,677
5587,Milner Bay,AUS,-13.8578,136.4242,39923,1421
5588,Astoria,USA,46.1833,-123.8333,39948,717
5591,Mostaganem,DZA,35.9347,0.0809,39961,4649
5598,Gulluk,TUR,37.25,27.6333,39963,2789
5605,San Francisco,USA,37.8,-122.4167,39974,102
5606,Toros Gubre,TUR,36.9167,35.9833,40028,4651
5607,Kraljevica,HRV,45.2833,14.5667,40045,37648
5608,Monrovia,LBR,6.3386,-10.7961,40046,4652
5609,Ras al Khaimah,ARE,25.7833,55.9333,40072,49795
5610,Straumsvik,ISL,64.05,-22.05,40073,269
5614,Nampo,PRK,38.7333,125.4167,40077,6673
5622,Port Gentil,GAB,-0.7167,8.7833,40080,351
5623,Port Kembla,AUS,-34.465,150.8891,40088,830
5625,Mantyluoto,FIN,61.5916,21.4941,40195,742
5629,Maputo,MOZ,-25.9436,32.5156,40208,541
5639,Almeria,ESP,36.8386,-2.4775,40246,4653
5643,Fraser River Port,CAN,49.2,-122.9167,40252,542
5644,Willebroek,BEL,51.05,4.35,40300,14787
5645,Floro,NOR,61.6,5.0333,40303,2732
5650,Lucinda,AUS,-18.5259,146.3311,40308,543
5660,Thunder Bay,CAN,48.4167,-89.2167,40315,2008
5662,Dhuba,SAU,27.5667,35.55,40352,10499
5672,Hikari,JPN,33.955,131.9298,40355,3174
5676,Rauma,FIN,61.1289,21.4941,40364,743
5677,Varna,BGR,43.1975,27.9156,40380,2319
5678,Ras Tanura,SAU,26.6314,50.1617,40405,1177
5681,Sorong,IDN,-0.8833,131.2333,40407,637
5684,Hoyanger,NOR,61.2167,6.0667,40417,25009
5698,Karumba,AUS,-17.4889,140.8372,40419,3868
5701,Kijang,IDN,0.85,104.6167,40425,7546
5703,Hovensa,VIR,17.7031,-64.7503,40429,3712
5704,Lerma,MEX,19.8,-90.6,40445,18402
5707,Kholmsk,RUS,47.05,142.05,40446,13769
5708,Chiba,JPN,35.5803,140.1275,40455,603
5710,Matanzas(CUB),CUB,23.05,-81.5667,40597,19151
5715,Gelibolu,TUR,40.4167,26.6833,40598,10308
5717,Brunsbuttel,DEU,53.9,9.1333,40599,201
5718,Luanda,AGO,-8.8139,13.2309,40699,544
5723,Miike,JPN,33.0061,130.4164,40756,8327
5724,Mobile,USA,30.7053,-88.0464,40768,141
5730,Gamba Terminal,GAB,-2.7833,10,40847,40440
5734,Lulea,SWE,65.5833,22.1667,40848,11732
5736,Pemba,MOZ,-12.95,40.5,40860,7549
5741,Escravos Terminal,NGA,5.5508,5.11,40866,3557
5748,Samsun,TUR,41.3003,36.335,40868,8351
5749,Annaba,DZA,36.8997,7.7567,40884,875
5753,Castries,LCA,14.0175,-60.9894,40919,1897
5756,Brake,DEU,53.3333,8.4833,40927,270
5757,Penang,MYS,5.4167,100.3333,40947,103
5760,Gdansk,POL,54.3611,18.6567,41000,202
5763,Batumi,GEO,41.6497,41.6572,41037,15058
5767,San Vicente,CHL,-36.7344,-73.1292,41045,2171
5768,Guiria,VEN,10.5667,-62.3,41084,9387
5771,Port Talbot,GBR,51.5773,-3.7916,41085,2959
5774,Pontianak,IDN,-0.0167,109.35,41112,3869
5775,Pohang,KOR,36.0064,129.41,41130,33
5776,Tuzla,TUR,40.8419,29.2947,41275,3091
5778,Aqaba,JOR,29.5167,35.0167,41288,546
5784,Gefle,SWE,60.6667,17.1667,41330,7075
5793,Muara Port,BRN,5.0295,115.0745,41347,547
5794,Burnie,AUS,-41.0575,145.905,41366,5842
5796,Silloth,GBR,54.8667,-3.4,41379,5020
5800,Tunisia,TUN,,,41380,20068
5801,Luderitz,NAM,-26.6455,15.1544,41382,11960
5802,Tokyo,JPN,35.6369,139.7919,41386,1426
5803,Bluff,NZL,-46.6167,168.3667,41462,1427
5804,Haiti,HTI,,,41485,44796
5807,Puerto Jose,VEN,10.1,-64.85,41486,1898
5808,Stavanger,NOR,58.9723,5.7331,41520,648
5816,Koping,SWE,59.5167,16,41544,11737
5821,Alang,IND,21.4,72.15,41547,933
5822,Puerto Zuniga,COL,11.15,-74.2167,41549,4662
5828,Xingang,CHN,38.9833,117.75,41559,104
5836,Skikda,DZA,36.8778,6.9439,41780,876
5837,Sapele,NGA,5.9,5.6833,41804,354
5838,Ariake,JPN,32.8333,130.3167,41812,no
5844,Den Helder,NLD,52.9667,4.7833,41813,15156
5847,Darica,TUR,40.7586,29.3664,41815,10315
5850,Imabari,JPN,34.0617,133.0111,41816,7001
5851,Imari,JPN,33.2667,129.8167,41827,7980
5853,Madang,PNG,-5.25,145.8333,41845,7559
5857,Ronne,DNK,55.1,14.7,41849,16776
5860,Beaumont,USA,30.075,-94.088,41853,2293
5862,Kirkcaldy Roads,GBR,56.0955,-3.1133,41869,5403
5863,Basuo,CHN,19.1,108.6167,41870,22619
5865,Goole,GBR,53.7,-0.8667,41871,5404
5872,Topolobampo,MEX,25.5833,-109.05,41876,1334
5874,Pulau Sambu,IDN,1.15,103.9,41887,7560
5875,Mayumba,GAB,-3.3833,10.6333,41891,27118
5882,Morehead City,USA,34.7167,-76.7,41893,3558
5883,Puerto Princesa,PHL,9.75,118.7333,41902,48182
5887,Sibolga,IDN,1.7333,98.7667,41904,48927
5889,Sepetiba,BRA,-22.9333,-43.8333,41905,105
5891,Haifa,ISR,32.8175,35.0089,42000,2790
5894,Quebec,CAN,46.8175,-71.2017,42037,383
5898,Rayong,THA,12.6333,101.2833,42115,7562
5899,Kotka,FIN,60.4542,26.9472,42120,746
5901,Cambodia,KHM,,,42142,549
5908,Teluk Bayur,IDN,-1,100.35,42146,550
5913,Vasto,ITA,42.1,14.7167,42164,35359
5917,Seville,ESP,37.3667,-6,42165,1070
5919,Guinea,GIN,,,42177,34015
5921,Seria Terminal,BRN,4.7131,114.3203,42178,34269
5923,Arica,CHL,-18.4742,-70.3242,42179,216
5924,Kendari,IDN,-3.9667,122.5833,42198,3612
5926,Karabiga,TUR,40.4,27.3,42203,10317
5930,Larnaca,CYP,34.927,33.6389,42210,3945
5931,Tanga,TZA,-5.0667,39.1,42214,10575
5936,Kpeme,TGO,6.2,1.5167,42216,356
5942,Saint John(CAN),CAN,45.2667,-66.0667,42222,271
5944,Raahe,FIN,64.6844,24.4761,42242,5405
5945,Vejle,DNK,55.7075,9.5508,42252,11741
5947,Galle,LKA,6.0167,80.2167,42262,3629
5950,Campeche,MEX,19.85,-90.55,42267,17688
5952,Leith,GBR,55.9825,-3.177,42270,5523
5955,Igarka,RUS,67.5,86.6667,42278,37426
5956,Acajutla,SLV,13.6,-89.8333,42279,217
5959,Golcuk,TUR,40.7167,29.8,42302,10318
5960,South East Asia,,,,42308,9231
5961,Kanda,JPN,33.8,131,42312,720
5990,Malau,FJI,-16.35,179.3667,42350,15755
5999,Sutton Bridge,GBR,52.7723,0.1958,42352,39129
6005,Sapangar Bay,MYS,6.0831,116.1295,42353,551
6015,Tongyong,KOR,34.8333,128.4167,42362,17357
6026,Jelsa,NOR,59.3333,6.0333,42371,15038
6036,Mongla,BGD,22.5186,89.5872,42380,783
6041,Rio Hacha,COL,11.55,-72.9167,42399,27430
6042,Jieh,LBN,33.6667,35.4,42400,31101
6046,Abu Kir,EGY,31.3189,30.0625,42402,4671
6047,Rades,TUN,36.8039,10.267,42409,1071
6053,Zhoushan,CHN,30,122.1,42438,552
6056,Nuweiba,EGY,28.9667,34.6333,42569,41322
6058,Sao Luiz,BRA,-2.5328,-44.3547,42570,24049
6060,Ras Isa Terminal,YEM,15.1167,42.6,42571,7572
6063,Gorinchem,NLD,51.8167,4.9833,42572,41875
6066,Shanwei,CHN,22.7864,115.3753,42573,20518
6069,Zhenjiang,CHN,32.2167,119.4072,42574,834
6071,Onsan,KOR,35.4458,129.3569,42609,1429
6075,Sepetiba Terminal,BRA,-23.0103,-44.0333,42652,3560
6092,Askoy,NOR,60.4,5.1667,42675,32294
6101,Maumere,IDN,-8.6,122.2167,42676,13103
6106,George Town(CYM),CYM,19.3,-81.3833,42677,2294
6114,Cam Ranh,VNM,11.8667,109.1167,42682,21377
6115,Tavsancil,TUR,40.7792,29.5977,42683,4674
6118,Karimun Is.,IDN,1.05,103.3667,42685,7576
6126,Banten,IDN,-6.0167,105.9667,42689,7577
6133,Naha,JPN,26.2167,127.6667,42699,3179
6135,Ishikawa,JPN,26.4167,127.85,42716,27695
6138,Vysotsk,RUS,60.6333,28.5667,42717,747
6142,Diliskelesi,TUR,40.7703,29.5377,42727,4675
6155,Tarifa,ESP,36,-5.6,42750,106
6159,Tarahan,IDN,-5.5147,105.3497,42883,7578
6166,Jawaharlal Nehru,IND,18.9011,72.9803,42885,553
6186,Grovehurst Jetty,GBR,51.3689,0.7608,42928,5407
6187,Haimen,CHN,28.6833,121.4333,42929,4851
6196,Daesan,KOR,37.0119,126.4106,42933,606
6202,Dahej,IND,21.7167,72.5833,42959,2624
6203,Saijo,JPN,33.9167,133.1667,42991,no
6212,Satui,IDN,-3.8167,115.4833,42993,1508
6214,Midia,ROM,44.35,28.6833,42996,2320
6215,Currimao,PHL,17.9833,120.4833,43004,7582
6217,Corunna(CAN),CAN,42.8833,-82.45,43009,2218
6220,Umuda Terminal,PNG,-8.4667,143.8667,43031,16017
6228,Boca Grande Terminal,VEN,9.95,-61.5833,43033,2894
6231,Kiwalan,PHL,8.2667,124.2667,43046,7991
6233,Pozzallo,ITA,36.7192,14.8273,43048,4680
6242,Wolgast,DEU,54.05,13.7833,43059,16777
6245,Zhenhai,CHN,29.9773,121.7469,43062,13062
6260,Vierow,DEU,54.1295,13.5742,43079,40688
6274,Hazira,IND,21.1,72.65,43080,2625
6283,Oaze Small Ships Anch.,GBR,51.5167,1,43101,40689
6295,Bourgas Anch.,BGR,42.4658,27.5106,43102,13428
6296,Varna Anch.,BGR,43.1352,27.9572,43103,8353
6311,Red Dog,USA,67.5833,-164.05,43109,6821
6323,Ishikariwan Shinko,JPN,43.2167,141.3,43117,4930
6326,Parry Sound,CAN,45.3667,-80.05,43129,5907
6330,Hawk Inlet,USA,58.1,-134.7333,43135,2177
6360,Tanjung Bara,IDN,0.5333,117.6333,43139,1962
6361,Wando,KOR,34.3667,126.6667,43232,40746
6366,Map Ta Phut,THA,12.65,101.15,43233,1509
6387,Unye,TUR,41.1333,37.3,43271,17598
6392,Nabire,IDN,-3.3833,135.5167,43272,638
6406,Bayuquan,CHN,40.2889,122.0991,43276,12101
6407,Haavik,NOR,59.3167,5.3167,43277,16294
6418,Shenzhen,CHN,22.5069,113.8739,43278,554
6419,Tanahgrogot,IDN,-1.8167,116.2167,43301,5739
6420,Tanjung Balai,IDN,2.9667,99.8,43302,1510
6424,Borg Harbour,NOR,59.2,10.95,43303,1292
6432,Ukraine,UKR,,,43318,17599
6451,Puerto Williams,CHL,-54.9333,-67.6167,43319,40747
6462,Arlen Siu,NIC,12.15,-84.25,43320,2564
6464,Pipavav,IND,20.9833,71.5667,43322,1182
6469,Kabil,IDN,1.0833,104.1333,43365,7589
6471,Tual,IDN,-5.6333,132.6667,43371,3614
6476,Kaimana,IDN,-3.65,133.7333,43373,3878
6484,Jiangyin,CHN,31.9167,120.25,43374,1430
6494,Velsen,NLD,52.4717,4.6303,43458,203
6495,Escombreras,ESP,37.5761,-0.9553,43466,2281
6509,Sendai,JPN,38.2745,141.0131,43491,3467
6512,Yantian,CHN,22.59,114.2684,43493,555
6514,Thamesport,GBR,51.4341,0.6864,43555,1293
7501,Ras Laffan,QAT,25.9114,51.5745,43572,1184
7519,Owen Sound,CAN,44.5833,-80.95,43582,2011
7523,Tuban,IDN,-6.7667,111.95,43595,14442
7525,Kunda,EST,59.5167,26.55,43597,11747
7533,Teluk Ewa,MYS,6.4333,99.75,43601,7592
7534,Pulau Laut,IDN,,,43605,1511
7537,Point Tupper,CAN,45.6075,-61.3698,43622,142
7540,Paldiski,EST,59.35,24.05,43639,8470
7559,Manzanillo(PAN),PAN,9.3617,-79.8806,43646,1900
7563,Nashville,USA,36.1667,-86.8333,43687,24343
7581,Yangzhou,CHN,32.3667,119.3667,43688,6377
7582,Shidao,CHN,36.8798,122.4289,43706,4160
7583,Jingjiang,CHN,32.0167,120.3,43720,1608
7584,Rizhao,CHN,35.3795,119.5439,43793,107
7590,Jinzhou,CHN,40.8405,121.0464,43943,4162
7592,Muscat,OMN,23.6044,58.4122,43992,1185
7593,Georgetown(GUY),GUY,6.8167,-58.1833,43995,9048
7596,Norfolk(USA),USA,36.85,-76.3167,44015,1650
