id,flag,type,size,age,owner,operator
213542,KNA,Container,Panamax,25-30,,
213606,GRC,Container,Panamax,20-25,Costamare Incorporated,Costamare Shipping Company S.A.
213623,MLT,Bulk,Handymax,20-25,Midship Maritime S.A.,Midship Maritime S.A.
213676,KOR,Bulk,Capesize,25-30,,
214266,MLT,Container,Feedermax,20-25,,
215155,CHN,Bulk,Panamax,25-30,Guangdong Haidian Shipping Company Limited,Guangdong Haidian Shipping Company Limited
215715,KNA,Bulk,Handy,15-20,,
215740,CHN,Bulk,Handymax,20-25,Ningbo Marine (Group) Company Limited,Ningbo Marine (Group) Company Limited
215776,BHS,Container,Small,20-25,Dole Food Company,Dole Food Company
216306,PAN,Container,Feedermax,20-25,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
216311,VCT,Bulk,Handy,20-25,HTM Shipping Company Limited,Baoyuan International Company Limited
216402,HKG,Container,Small,20-25,Wan Hai Lines Limited,Wan Hai Lines Limited
216707,COK,Bulk,Handy,20-25,,
216763,GRC,Bulk,Handy,20-25,D.N. Efthymiou Group,D. Efthymiou Shipping S.A.
217006,PAN,Bulk,Panamax,20-25,,
217067,PAN,Container,Panamax,20-25,Container Leasing A/S,Container Shipping A/S
217257,IND,Bulk,Handy,20-25,Apeejay Shipping Limited,Apeejay Shipping Limited
217442,CHN,Bulk,Panamax,20-25,Ningbo Tiansheng Shipping Company Limited,Ningbo Tiansheng Shipping Company Limited
217461,CHN,Bulk,Handy,20-25,Tianjin Ganghai Shipping Company Limited,Tianjin Ganghai Shipping Company Limited
217516,PAN,Bulk,Handy,20-25,Guangzhou Kuifenghang Shipping Company Limited,Guangzhou Kuifenghang Shipping Company Limited
217534,PAN,Bulk,Handy,20-25,GMG Denizcilik Sanayi Ticaret  Limited,GMG Denizcilik Sanayi Ticaret  Limited
217554,BHS,Container,Small,20-25,Dole Food Company,Dole Food Company
217602,GBR,Container,Panamax,20-25,,
217615,CHN,Container,Feedermax,20-25,,
217635,CHN,Bulk,Panamax,20-25,Guangdong Yudean Shipping Company Limited,Guangdong Yudean Shipping Company Limited
217660,CHN,Bulk,Panamax,20-25,,
220367,PAN,Container,Panamax,20-25,Washington Marine Group,Seaspan Marine Corporation
220372,CYP,Bulk,Panamax,20-25,Ilios Shipping Company S.A.,Ilios Shipping Company S.A.
220410,CHN,Bulk,Panamax,20-25,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited
220626,PAN,Bulk,Panamax,20-25,Indian Breakers,Indian Breakers
221002,CHN,Bulk,Small,25-30,Beihai Marine Transportation Company,Beihai Marine Transportation Company
221510,CHN,Bulk,Handymax,20-25,,
221655,CHN,Bulk,Panamax,20-25,China Huadian Corporation,Huayuan Star Shipping Company Limited
221706,PAN,Bulk,Handy,20-25,Fujian Yongjia Shipping Company Limited,Fujian Yongjia Shipping Company Limited
221713,CHN,Bulk,Panamax,20-25,China Shipping (Group) Company,China Shipping International Ship Management Company Limited Guangzhou Branch
222024,PAN,Bulk,Handy,20-25,Erler Denizcilik ve Ticaret Limited Sirketi,Erler Denizcilik ve Ticaret Limited Sirketi
222034,PAN,Bulk,Panamax,20-25,,
222117,BHS,Bulk,Handy,20-25,Unknown Owners,Unknown Owners
222200,CHN,Bulk,Panamax,20-25,,
222405,PAN,Bulk,Panamax,20-25,,
222411,PAN,Bulk,Handymax,20-25,Silver Star Ship Management FZE,Silver Star Ship Management FZE
222456,TWN,Bulk,Handy,20-25,Ta-Ho Maritime Corporation,Ta-Ho Maritime Corporation
222613,LBR,Bulk,Capesize,20-25,,
222614,PHL,Bulk,Handymax,20-25,,
222617,VUT,Bulk,Panamax,20-25,Algoma Central Corporation,Marbulk Shipping Incorporated
222703,CHN,Bulk,Handymax,20-25,Ningbo Pacific Ocean Shipping Company Limited,Ningbo Pacific Ocean Shipping Company Limited
223003,CHN,Bulk,Handymax,20-25,Ningbo Beilun Shipping Company,Ningbo Beilun Shipping Company
223011,PAN,Bulk,Panamax,20-25,Unknown,Unknown
223012,SGP,Container,Feeder,20-25,Regional Container Lines Public Company Limited,Regional Container Lines Public Company Limited
223015,KNA,Bulk,Capesize,20-25,,
223124,CHN,Bulk,Handy,20-25,,
223153,CHN,Container,Feeder,20-25,,
223165,IDN,Container,Feeder,20-25,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL),P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)
223445,CHN,Bulk,Handy,20-25,China Communications Import and Export Corporation,China Communications Import and Export Corporation
223530,CHN,Container,Feedermax,20-25,,
223542,PAN,Bulk,Panamax,20-25,,
223631,HKG,Container,Small,20-25,John Swire & Sons Limited,The China Navigation Company Limited (CNC)
224102,PAN,Bulk,Handy,20-25,Royalmar Denizcilik ve Gemi Isletmeciligi Limited Sirketi,Royalmar Denizcilik ve Gemi Isletmeciligi Limited Sirketi
224103,TZA,Bulk,Handy,20-25,Alan Shipping Company Limited,Alan Shipping Company Limited
224162,CHN,Bulk,Panamax,20-25,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited
224374,PLW,Bulk,Handy,20-25,Unknown,Unknown
224472,PAN,Bulk,Panamax,20-25,Greatsources Shipping Consultants Limited,Greatsources Shipping Consultants Limited
224474,CYP,Bulk,Panamax,20-25,,
224542,KNA,Bulk,Capesize,20-25,,
224546,LBR,Bulk,Panamax,20-25,Harvester Shipmanagement Limited,Harvester Shipmanagement Limited
224633,IND,Bulk,Capesize,20-25,Essar Group,Essar Shipping Limited
224643,MHL,Bulk,Panamax,20-25,NewLead Holdings Limited,NewLead Bulkers S.A.
224662,HKG,Container,Small,20-25,John Swire & Sons Limited,The China Navigation Company Limited (CNC)
224665,KOR,Bulk,Capesize,20-25,,
225247,USA,Container,Feedermax,>30,Marine Transport Management Incorporated,Sunrise Reliance LLC
225644,KNA,Bulk,Capesize,20-25,,
225657,MHL,Container,Panamax,20-25,,
226031,PHL,Bulk,Handymax,20-25,,
226061,KOR,Bulk,Capesize,20-25,Korea Line Corporation,Korea Line Corporation
226075,KOR,Bulk,Capesize,20-25,,
226106,PAN,Bulk,Panamax,20-25,Qingdao Da Tong International Shipping Management Company Limited,Qingdao Da Tong International Shipping Management Company Limited
226113,CHN,Bulk,Panamax,20-25,China Ocean Shipping (Group) Company (COSCO),Shenzhen Ocean Shipping Company Limited (COSCO Shenzhen)
226130,IDN,Container,Small,20-25,PT Inti Trident Nusantara,PT Inti Trident Nusantara
226132,MLT,Bulk,Handy,20-25,CSL Group Incorporated,CSL Norway AS
226135,MAR,Container,Small,20-25,International Maritime Transport Corporation S.A.,International Maritime Transport Corporation S.A.
226462,USA,Container,Small,>30,Government of The United States of America,Government of The United States of America
226552,CHN,Container,Feeder,20-25,Shanghai Zhonggu Xinliang Shipping Company Limited,Shanghai Zhonggu Xinliang Shipping Company Limited
226624,CHN,Container,Feedermax,20-25,,
226725,KOR,Bulk,Capesize,20-25,,
226734,HKG,Bulk,Panamax,20-25,Ningbo Marine (Group) Company Limited,Ningbo Marine (Group) Company Limited
226760,CHN,Container,Feeder,20-25,Shanghai Haohua Shipping Company Limited,Shanghai Haohua Shipping Company Limited
227067,MHL,Container,Feeder,20-25,Spianada Shipmanagement Company,Spianada Shipmanagement Company
227156,CHN,Bulk,Handymax,20-25,Ningbo Marine (Group) Company Limited,Ningbo Marine (Group) Company Limited
227202,CHN,Bulk,Handy,25-30,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited,Ningbo Economic & Technological Development Zone Longsheng Shipping Company Limited
227635,PAN,Bulk,Panamax,20-25,,
230255,ATG,Container,Small,20-25,Planet Schiffahrts GmbH,Planet Schiffahrts GmbH
230336,USA,Container,Small,>30,Government of The United States of America,Government of The United States of America
230502,KOR,Bulk,Capesize,20-25,,
230673,TUR,Container,Small,20-25,Arkas Holding S.A.,Arkas Denizcilik ve Nakliyat A.S.
230711,PAN,Container,Feeder,20-25,Bangladesh Breakers,Bangladesh Breakers
231102,IND,Container,Feeder,20-25,,
231232,PAN,Bulk,Handymax,20-25,Shandong Shipping Company Limited,Shandong Province Marine Shipping Company
231375,KHM,Bulk,Handy,>30,,
231376,CHN,Bulk,Handy,>30,,
231402,CHN,Bulk,Handy,>30,China Shipping (Group) Company,China Shipping Development Company Limited
231406,CHN,Bulk,Handy,>30,China Shipping (Group) Company,China Shipping Development Company Limited
231410,CHN,Bulk,Handy,>30,China Shipping (Group) Company,China Shipping Development Company Limited
231413,CHN,Bulk,Handy,>30,China Shipping (Group) Company,China Shipping Development Company Limited
231712,PAN,Bulk,Capesize,20-25,Winning International Group Private Limited,Winning Shipping (HK) Company Limited
232076,GRC,Container,Feedermax,20-25,,
232175,KNA,Container,Feeder,20-25,,
232230,BHS,Bulk,Panamax,20-25,Aggregate Industries Limited,Aggregate Industries Limited
232241,JPN,Bulk,Handy,20-25,Shinwa Group of Companies,NS United Naiko Kaiun Kaisha Limited
232276,KNA,Container,Feeder,20-25,,
232317,PAN,Container,Feedermax,20-25,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
232352,SGP,Bulk,Handymax,20-25,Thoresen Thai Agencies Public Company Limited,Thoresen & Company (Bangkok) Limited
232576,IDN,Container,Small,20-25,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL),P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)
232672,TUR,Container,Unspecified,>30,Karabacak Shipping,Karabacak Shipping
233031,KOR,Bulk,Capesize,20-25,Sinokor Company Limited,Sinokor Merchant Marine Company Limited
233075,KOR,Container,Panamax,15-20,Hanjin Shipping Company Limited,Hanjin Shipping Company Limited
233467,CHN,Bulk,Handymax,20-25,Tangshan Huaxing Shipping Company Limited,Tangshan Huaxing Shipping Company Limited
233500,LBR,Container,Panamax,20-25,Konig & Cie GmbH & Company KG,Konig & Cie GmbH & Company KG
233621,BHS,Container,Small,20-25,Dole Food Company,Dole Food Company
233645,SGP,Container,Feeder,20-25,,
233663,CYP,Container,Feeder,20-25,,
233664,IDN,Container,Small,20-25,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL),P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)
233702,PAN,Bulk,Capesize,20-25,,
233763,CHN,Container,Feeder,20-25,Sinotrans Sunny Express Company Limited,Sinotrans Sunny Express Company Limited
233776,PAN,Bulk,Handymax,20-25,Unknown,Unknown
234435,PAN,Bulk,Small,20-25,Sea Joy Shipping Limited,Sea Joy Shipping Limited
235037,FRO,Bulk,Small,20-25,Erik Thun A/B (publ),Erik Thun A/B (publ)
235153,THA,Container,Small,20-25,Bomuang Wharf Commercial Company,Bomuang Wharf Commercial Company
235221,PAN,Bulk,Small,20-25,The Century Shipping Company Limited,The Century Shipping Company Limited
235225,LBR,Container,Feeder,20-25,Continental Investment & Holdings Private Limited (CIH),Continental Shipping Line Private Limited
235277,CHN,Bulk,Handy,20-25,Fujian Shipping Company (FUSCO),Fujian Shipping Company (FUSCO)
235300,LBR,Container,Feeder,20-25,Konstantakopoulos Group,Ciel Shipmanagement S.A.
235342,PAN,Container,Panamax,20-25,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
235412,SGP,Bulk,Capesize,20-25,,
235435,LBR,Container,Panamax,20-25,Konig & Cie GmbH & Company KG,Konig & Cie GmbH & Company KG
235437,IDN,Container,Small,20-25,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL),P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)
235453,GRC,Container,Feedermax,20-25,,
235472,LBR,Container,Panamax,20-25,,
236126,LBR,Container,Feeder,20-25,Costamare Incorporated,Ciel Shipmanagement S.A.
236142,DIS,Container,Small,20-25,A.P. Moller-Maersk Group,Maersk Line A/S
236235,IND,Bulk,Small,20-25,Essar Group,Essar Shipping Limited
236243,LBR,Container,Panamax,20-25,,
236245,VUT,Bulk,Panamax,20-25,,
236615,MLT,Bulk,Handy,20-25,Government of Bulgaria,Navigation Maritime Bulgare Limited (NAVIBULGAR)
237204,PAN,Bulk,Capesize,20-25,,
237217,DIS,Container,Feeder,20-25,A.P. Moller-Maersk Group,Maersk Line A/S
237220,DIS,Container,Feeder,20-25,A.P. Moller-Maersk Group,Maersk Line A/S
237361,LBR,Container,Panamax,20-25,Konig & Cie GmbH & Company KG,Konig & Cie GmbH & Company KG
237746,LTU,Container,Small,20-25,Naviera Ultranav Limitada,Companhia Paraguaya de Navigation de Ultramar S.A. (COPANU S.A.)
237760,ATG,Container,Small,20-25,,
240116,MNG,Container,Small,20-25,Unknown,Unknown
240162,HKG,Container,Small,20-25,Swire Pacific Limited,Swire SITA Waste Services Limited
240377,SGP,Container,Small,15-20,,
240436,IDN,Bulk,Small,20-25,The Peninsular and Oriental Steam Navigation Company,P.T. Kuala Pelabuhan Indonesia
240452,CHN,Bulk,Handy,20-25,Shanghai Yang Pu Zhe Hai Shipping Company Limited,Shanghai Yang Pu Zhe Hai Shipping Company Limited
240504,LBR,Container,Feeder,15-20,,
240571,SLE,Container,Small,20-25,"Korea,Government of the Democratic People's Republic of",Korea Miyang Shipping Company Limited
240577,DIS,Container,Feeder,20-25,A.P. Moller-Maersk Group,Maersk Line A/S
241445,CHN,Bulk,Handy,20-25,,
241513,CHN,Container,Feedermax,20-25,Grand China Logistics (Group) Holding Company Limited,Grand China Shipping (Yantai) Company Limited
241522,KOR,Bulk,Capesize,20-25,Hahn & Company (77.8%) and Hanjin Shipping Company Limited (22.2%),H-Line Shipping Company Limited
241632,PAN,Container,Feedermax,20-25,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
241652,MLT,Container,Feeder,20-25,Compania Naviera Joy S.A.,Compania Naviera Joy S.A.
241703,CYP,Container,Panamax,20-25,,
241717,PAN,Container,Panamax,20-25,Quantum Pacific Shipping Group,Eastern Pacific Shipping Private Limited
242157,TWN,Container,Feeder,15-20,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
242342,CHN,Container,Feeder,20-25,Fujian Chang'an Shipping Company Limited,Fujian Chang'an Shipping Company Limited
242461,TUR,Container,Small,15-20,Eko Denizcilik ve Ticaret Limited Sirketi,Simge Denizcilik ve Ticaret A.S.
243741,PAN,Bulk,Capesize,20-25,,
244323,CYP,Container,Small,20-25,Terezona Shipping Company Limited,Terezona Shipping Company Limited
245144,CHN,Bulk,Panamax,20-25,Shenzhen Energy Transport Company Limited,Shenzhen Energy Transport Company Limited
245163,IDN,Container,Small,15-20,Government of Indonesia,P.T. PANN Multi Finance
245244,TGO,Bulk,Handymax,20-25,Irano-Hind Shipping Company Limited,Irano-Hind Shipping Company Limited
245246,GNQ,Container,Small,15-20,,
245257,MLT,Bulk,Handymax,20-25,Anthony Giavridis Maritime Incorporated,Anthony Giavridis Maritime Incorporated
245260,PAN,Bulk,Panamax,20-25,China Ocean Shipping (Group) Company (COSCO),COSCO Shanghai Ship Management Company Limited (COSHIPMAN)
245331,PAN,Bulk,Panamax,15-20,Tuofu Ocean Shipping Limited,Tuofu Ocean Shipping Limited
245355,COM,Container,Panamax,15-20,,
245471,CYP,Container,Panamax,20-25,,
246515,IDN,Container,Feeder,15-20,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL),P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)
247305,PAN,Container,Feedermax,20-25,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
247306,BLZ,Bulk,Handymax,15-20,Unknown,Unknown
247311,PAN,Bulk,Capesize,15-20,Hyundai Glovis Company Limited,Hyundai Glovis Company Limited
247344,PAN,Bulk,Capesize,15-20,Samsun Global Corporation,Samsun Logix Corporation
247425,IDN,Container,Small,15-20,P.T. Tanto Intim Line,P.T. Tanto Intim Line
247431,IDN,Container,Small,15-20,PT Pelayaran Caraka Tirta Perkasa,PT Pelayaran Caraka Tirta Perkasa
247432,HKG,Container,Small,15-20,Adani Shipping (China) Company Limited,Adani Shipping (China) Company Limited
247455,PAN,Bulk,Capesize,15-20,Hanaro Shipping Company Limited,Hanaro Shipping Company Limited
247477,IDN,Container,Small,15-20,P.T. Mentari Sarana Persada,P.T. Mentari Sarana Persada
247500,LBR,Container,Feeder,15-20,Indian Breakers,Indian Breakers
250154,CHN,Container,Small,5-10,Unknown Owners,Unknown Owners
250166,PHL,Container,Panamax,15-20,,
250167,PHL,Container,Panamax,15-20,,
250365,PAN,Container,Panamax,15-20,,
250422,PAN,Container,Panamax,15-20,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
250425,PAN,Container,Feeder,15-20,Euroseas Limited,Eurobulk Limited
250430,PAN,Bulk,Panamax,15-20,Fujian Hengfeng Shipping Company,Fujian Hengfeng Shipping Company
250444,CHN,Bulk,Handy,15-20,,
250452,CHN,Bulk,Panamax,15-20,Tianjin Chang Ming Shipping Group Company Limited,Tianjin Chang Ming Shipping Group Company Limited
250466,PAN,Bulk,Panamax,15-20,Ocean Faith Shipping Company Limited,Ocean Faith Shipping Company Limited
250530,KHM,Container,Small,15-20,Japanese Breakers,Japanese Breakers
250543,VNM,Bulk,Handy,15-20,Vietnam National Shipping Lines (VINALINES),Vietnam National Shipping Lines (VINALINES)
250633,LBR,Bulk,Handy,15-20,Bruno Bischoff Reederei GmbH & Company KG,Bruno Bischoff Reederei GmbH & Company KG
251160,KOR,Bulk,Capesize,15-20,Hahn & Company (77.8%) and Hanjin Shipping Company Limited (22.2%),H-Line Shipping Company Limited
251215,CHN,Container,Feeder,15-20,,
251220,LBR,Bulk,Handy,15-20,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
251436,LBR,Bulk,Handymax,15-20,Asterismos Navigation Corporation,Asterismos Navigation Corporation
251437,PMD,Bulk,Small,15-20,Erik Thun A/B (publ),Erik Thun A/B (publ)
251510,CHN,Bulk,Handy,15-20,,
251537,CHN,Bulk,Panamax,15-20,Shenzhen Energy Transport Company Limited,Shenzhen Energy Transport Company Limited
251541,PAN,Bulk,Panamax,15-20,Dia Yuan International Shipping Company Limited,Dia Yuan International Shipping Company Limited
251577,PHL,Container,Small,15-20,Gothong Southern Shipping Lines Incorporated,Gothong Southern Shipping Lines Incorporated
251670,HKG,Bulk,Capesize,15-20,Summer Fortune Limited,Summer Fortune Limited
252022,IDN,Container,Feeder,15-20,PT Pelayaran Caraka Tirta Perkasa,PT Pelayaran Caraka Tirta Perkasa
252023,MEX,Bulk,Panamax,15-20,,
252027,KOR,Container,Small,15-20,Dongjin Shipping Company Limited,Dongjin Shipping Company Limited
252044,CHN,Bulk,Panamax,15-20,Tianjin Chang Ming Shipping Group Company Limited,Tianjin Chang Ming Shipping Group Company Limited
252057,HKG,Bulk,Panamax,15-20,,
252066,CHN,Bulk,Panamax,15-20,Fujian Guohang Ocean Shipping (Group) Company Limited,Shanghai Fujian Guohang Ocean Transport Company Limited
252105,CHN,Bulk,Panamax,15-20,Guangdong Yudean Shipping Company Limited,Guangdong Yudean Shipping Company Limited
252125,VNM,Bulk,Handy,15-20,Vietnam National Shipping Lines (VINALINES),Vietnam National Shipping Lines (VINALINES)
252134,PAN,Bulk,Panamax,15-20,,
252140,IDN,Container,Small,15-20,P.T. Tanto Intim Line,P.T. Tanto Intim Line
252262,TUR,Container,Feeder,15-20,Arkas Holding S.A.,Arkas Denizcilik ve Nakliyat A.S.
252366,LBR,Container,Panamax,15-20,Konig & Cie GmbH & Company KG,Konig & Cie GmbH & Company KG
252474,ATG,Container,Small,15-20,HS Schiffahrts GmbH & Company KG,HS Schiffahrts GmbH & Company KG
252523,BMU,Bulk,Capesize,15-20,,
252733,CHN,Container,Feeder,15-20,China Shipping (Group) Company,China Shipping Development Company Limited
252734,CHN,Bulk,Handy,15-20,China Shipping (Group) Company,China Shipping Development Company Limited
253014,ATG,Container,Feeder,15-20,Schiffahrtskontor Tom Worden GmbH & Company KG,Navalis Shipping GmbH & Company KG
253226,PAN,Container,Panamax,15-20,,
253352,KOR,Bulk,Capesize,15-20,KG Maritime Company Limited,KG Maritime Company Limited
253362,PAN,Bulk,Panamax,15-20,Greatsources Shipping Consultants Limited,Greatsources Shipping Consultants Limited
253363,VNM,Bulk,Handymax,15-20,Vietnam National Shipping Lines (VINALINES),Vietnam Sea Transport & Chartering Joint Stock Company (VITRANSCHART)
253374,VNM,Bulk,Handymax,15-20,Vietnam National Shipping Lines (VINALINES),Northern Shipping Joint Stock Company (NOSCO)
253376,PAN,Bulk,Capesize,15-20,Polaris Shipping Company Limited,Polaris Shipping Company Limited
253410,IDN,Bulk,Panamax,15-20,PT Jaya Samudra Karunia Shipping,PT Jaya Samudra Karunia Shipping
253432,MLT,Bulk,Handy,15-20,Tide Line Incorporated,Tide Line Incorporated
253656,SGP,Container,Feeder,15-20,Regional Container Lines Public Company Limited,Regional Container Lines Public Company Limited
253746,TUV,Container,Feeder,15-20,,
253747,BHS,Bulk,Panamax,15-20,,
253755,LBR,Container,Feeder,15-20,,
254031,DIS,Container,Feeder,15-20,A.P. Moller-Maersk Group,Maersk Line A/S
254032,HKG,Container,Small,15-20,Fujian Orient Shipping Company Limited,Fujian Orient Shipping Company Limited
254052,DEU,Container,Panamax,15-20,,
254054,PAN,Container,Feeder,15-20,Iseaco Group,Iseaco Holdings Private Limited
254116,JPN,Bulk,Handy,15-20,Daiichi Chuo Kisen Kaisha,Daiichi Chuo Kisen Kaisha
254126,SGP,Container,Feeder,15-20,Wan Hai Lines Limited,Wan Hai Lines Limited
