VESSEL ID,VESSEL_NAME,VESSEL_TYPE,PLACE_NAME,COUNTRY_NAME,AREA_NAME,ARRIVAL_DATE,DEPARTURE_DATE
322083,Rickmers Shanghai,general cargo with container capacity,Pohang,Republic of Korea,"China, Korea and Russia",5/8/11,5/15/11
322083,Rickmers Shanghai,general cargo with container capacity,Ulsan,Republic of Korea,"China, Korea and Russia",5/15/11,5/16/11
322083,Rickmers Shanghai,general cargo with container capacity,Balboa,Panama,Central America inc Mexico to Panama,6/5/11,6/5/11
322083,Rickmers Shanghai,general cargo with container capacity,Taboguilla Is. Anch.,Panama,Central America inc Mexico to Panama,6/5/11,6/6/11
322083,Rickmers Shanghai,general cargo with container capacity,Panama Canal,Panama,Central America inc Mexico to Panama,6/6/11,6/6/11
322083,Rickmers Shanghai,general cargo with container capacity,Cartagena(COL),Colombia,South America Atlantic coast,6/11/11,6/14/11
322083,Rickmers Shanghai,general cargo with container capacity,Houston,United States of America,Gulf of Mexico,6/19/11,6/23/11
322083,Rickmers Shanghai,general cargo with container capacity,New Orleans,United States of America,Gulf of Mexico,6/24/11,6/29/11
322083,Rickmers Shanghai,general cargo with container capacity,Philadelphia,United States of America,"U.S, Atlantic coast including part of Canada",7/4/11,7/6/11
322083,Rickmers Shanghai,general cargo with container capacity,Antwerp,Belgium,North European Atlantic coast,7/16/11,7/19/11
322083,Rickmers Shanghai,general cargo with container capacity,Hamburg,Germany,North European Atlantic coast,7/21/11,7/23/11
322083,Rickmers Shanghai,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,7/24/11,7/24/11
322083,Rickmers Shanghai,general cargo with container capacity,Gibraltar,Gibraltar,European Mediterranean coast,7/28/11,7/28/11
322083,Rickmers Shanghai,general cargo with container capacity,Genoa,Italy,European Mediterranean coast,7/30/11,7/30/11
322083,Rickmers Shanghai,general cargo with container capacity,Messina Strait,Italy,European Mediterranean coast,8/1/11,8/1/11
322083,Rickmers Shanghai,general cargo with container capacity,Suez,Arab Republic of Egypt,North African coast,8/4/11,8/4/11
322083,Rickmers Shanghai,general cargo with container capacity,Jakarta,Indonesia,"Vietnam, Thailand, Malaysia and Indonesia",8/18/11,8/20/11
322083,Rickmers Shanghai,general cargo with container capacity,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",8/21/11,8/24/11
322083,Rickmers Shanghai,general cargo with container capacity,Laem Chabang,Thailand,"Vietnam, Thailand, Malaysia and Indonesia",8/26/11,8/28/11
322083,Rickmers Shanghai,general cargo with container capacity,Ho Chi Minh City,Vietnam,"China, Korea and Russia",8/31/11,9/5/11
322083,Rickmers Shanghai,general cargo with container capacity,Beilun,People's Republic of China,"China, Korea and Russia",9/5/11,9/6/11
322083,Rickmers Shanghai,general cargo with container capacity,Shanghai,People's Republic of China,"China, Korea and Russia",9/9/11,9/10/11
322083,Rickmers Shanghai,general cargo with container capacity,Dalian,People's Republic of China,"China, Korea and Russia",9/12/11,9/14/11
322083,Rickmers Shanghai,general cargo with container capacity,Xingang,People's Republic of China,"China, Korea and Russia",9/15/11,9/21/11
322083,Rickmers Shanghai,general cargo with container capacity,Shanghai,People's Republic of China,"China, Korea and Russia",9/21/11,9/26/11
322083,Rickmers Shanghai,general cargo with container capacity,Masan,Republic of Korea,"China, Korea and Russia",9/28/11,9/30/11
322083,Rickmers Shanghai,general cargo with container capacity,Qingdao,People's Republic of China,"China, Korea and Russia",10/2/11,10/4/11
322083,Rickmers Shanghai,general cargo with container capacity,Yokohama,Japan,Japan,10/7/11,10/8/11
322083,Rickmers Shanghai,general cargo with container capacity,Taboguilla Is. Anch.,Panama,Central America inc Mexico to Panama,10/29/11,10/30/11
322083,Rickmers Shanghai,general cargo with container capacity,Panama Canal,Panama,Central America inc Mexico to Panama,10/30/11,10/30/11
322083,Rickmers Shanghai,general cargo with container capacity,Houston,United States of America,Gulf of Mexico,11/4/11,11/7/11
322083,Rickmers Shanghai,general cargo with container capacity,New Orleans,United States of America,Gulf of Mexico,11/8/11,11/12/11
322083,Rickmers Shanghai,general cargo with container capacity,Philadelphia,United States of America,"U.S, Atlantic coast including part of Canada",11/16/11,11/17/11
322083,Rickmers Shanghai,general cargo with container capacity,Antwerp,Belgium,North European Atlantic coast,11/28/11,12/1/11
322083,Rickmers Shanghai,general cargo with container capacity,Hamburg,Germany,North European Atlantic coast,12/2/11,12/4/11
322083,Rickmers Shanghai,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,12/6/11,12/6/11
322083,Rickmers Shanghai,general cargo with container capacity,Bilbao,Spain,Spain / Portugal inc Atlantic Islands,12/9/11,12/9/11
322083,Rickmers Shanghai,general cargo with container capacity,Gibraltar,Gibraltar,European Mediterranean coast,12/12/11,12/12/11
322083,Rickmers Shanghai,general cargo with container capacity,Genoa,Italy,European Mediterranean coast,12/14/11,12/15/11
322083,Rickmers Shanghai,general cargo with container capacity,Valletta,Malta,European Mediterranean coast,12/17/11,12/17/11
322083,Rickmers Shanghai,general cargo with container capacity,Suez,Arab Republic of Egypt,North African coast,12/20/11,12/20/11
322083,Rickmers Shanghai,general cargo with container capacity,Jebel Ali,United Arab Emirates,Gulf States,12/28/11,12/29/11
322083,Rickmers Shanghai,general cargo with container capacity,Dammam,Saudi Arabia,Gulf States,12/30/11,12/31/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Chiba,Japan,Japan,1/8/11,1/9/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Pyeongtaek,Republic of Korea,"China, Korea and Russia",1/13/11,1/14/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",1/21/11,1/22/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Fujairah Anch.,United Arab Emirates,Gulf States,1/30/11,2/3/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Bandar Imam Khomeini,Iran,Gulf States,2/4/11,2/8/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",2/19/11,2/20/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Yokkaichi,Japan,Japan,2/28/11,3/1/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Chiba,Japan,Japan,3/2/11,3/3/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Chiba,Japan,Japan,3/3/11,3/4/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",3/13/11,3/13/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Strait of Hormuz,,Gulf States,3/22/11,3/22/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Mesaieed,State of Qatar,Gulf States,3/24/11,4/5/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",4/5/11,4/5/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Oita,Japan,Japan,4/13/11,4/14/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Kinuura,Japan,Japan,4/15/11,4/16/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",4/24/11,4/24/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Fujairah Anch.,United Arab Emirates,Gulf States,5/3/11,5/4/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Ras Laffan,State of Qatar,Gulf States,5/5/11,5/7/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Strait of Hormuz,,Gulf States,5/7/11,5/7/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",5/17/11,5/18/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Sakai,Japan,Japan,5/25/11,5/28/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Kashima,Japan,Japan,5/29/11,6/3/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",6/12/11,6/13/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Fujairah Anch.,United Arab Emirates,Gulf States,6/23/11,6/24/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Strait of Hormuz,,Gulf States,7/8/11,7/8/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Ras Laffan,State of Qatar,Gulf States,7/9/11,7/11/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",7/21/11,7/21/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Oita,Japan,Japan,7/28/11,7/29/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Sakaide,Japan,Japan,7/30/11,7/31/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Fujairah Anch.,United Arab Emirates,Gulf States,8/17/11,8/18/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Ras Laffan,State of Qatar,Gulf States,9/16/11,9/18/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",9/29/11,9/29/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Pyeongtaek,Republic of Korea,"China, Korea and Russia",10/13/11,10/14/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Ulsan,Republic of Korea,"China, Korea and Russia",10/16/11,10/17/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Fujairah Anch.,United Arab Emirates,Gulf States,11/2/11,11/3/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Doha(QAT),State of Qatar,Gulf States,11/4/11,11/19/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",11/19/11,11/19/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Mesaieed,State of Qatar,Gulf States,11/19/11,11/29/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Chiba,Japan,Japan,11/29/11,11/30/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Mizushima,Japan,Japan,12/3/11,12/5/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Kawasaki,Japan,Japan,12/7/11,12/9/11
371122,Al Wukir,Liquid Petroleum Gas Carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",12/17/11,12/18/11
733129,CSAV Rio Itata,vehicle carrier,Xingang,People's Republic of China,"China, Korea and Russia",12/31/10,1/3/11
733129,CSAV Rio Itata,vehicle carrier,Shanghai,People's Republic of China,"China, Korea and Russia",1/3/11,1/3/11
733129,CSAV Rio Itata,vehicle carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",1/9/11,1/10/11
733129,CSAV Rio Itata,vehicle carrier,Colombo,Sri Lanka,"India, Pakistan and Burma",1/14/11,1/16/11
733129,CSAV Rio Itata,vehicle carrier,Durban,South Africa,South & East African coasts,1/27/11,1/27/11
733129,CSAV Rio Itata,vehicle carrier,Port Elizabeth,South Africa,South & East African coasts,1/28/11,1/29/11
733129,CSAV Rio Itata,vehicle carrier,Montevideo,Uruguay,South America Atlantic coast,2/9/11,2/10/11
733129,CSAV Rio Itata,vehicle carrier,Vitoria,Brazil,South America Atlantic coast,2/13/11,2/14/11
733129,CSAV Rio Itata,vehicle carrier,Veracruz,Mexico,Central America inc Mexico to Panama,2/28/11,2/28/11
733129,CSAV Rio Itata,vehicle carrier,Altamira,Mexico,Central America inc Mexico to Panama,3/30/11,3/31/11
733129,CSAV Rio Itata,vehicle carrier,Baltimore,United States of America,"U.S, Atlantic coast including part of Canada",4/6/11,4/7/11
733129,CSAV Rio Itata,vehicle carrier,Jacksonville,United States of America,"U.S, Atlantic coast including part of Canada",4/9/11,4/9/11
733129,CSAV Rio Itata,vehicle carrier,Santa Marta,Colombia,South America Atlantic coast,4/13/11,4/14/11
733129,CSAV Rio Itata,vehicle carrier,Cartagena(COL),Colombia,South America Atlantic coast,4/14/11,4/15/11
733129,CSAV Rio Itata,vehicle carrier,Panama Canal,Panama,Central America inc Mexico to Panama,4/17/11,4/17/11
733129,CSAV Rio Itata,vehicle carrier,Callao,Peru,South America Pacific coast,4/21/11,4/24/11
733129,CSAV Rio Itata,vehicle carrier,Iquique,Chile,South America Pacific coast,4/24/11,4/26/11
733129,CSAV Rio Itata,vehicle carrier,San Antonio(CHL),Chile,South America Pacific coast,4/28/11,4/29/11
733129,CSAV Rio Itata,vehicle carrier,Masan,Republic of Korea,"China, Korea and Russia",5/26/11,5/26/11
733129,CSAV Rio Itata,vehicle carrier,Gunsan,Republic of Korea,"China, Korea and Russia",5/27/11,5/28/11
733129,CSAV Rio Itata,vehicle carrier,Shanghai,People's Republic of China,"China, Korea and Russia",5/29/11,5/30/11
733129,CSAV Rio Itata,vehicle carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",6/6/11,6/8/11
733129,CSAV Rio Itata,vehicle carrier,Montevideo,Uruguay,South America Atlantic coast,7/9/11,7/9/11
733129,CSAV Rio Itata,vehicle carrier,Zarate,Argentina,South America Atlantic coast,7/11/11,7/11/11
733129,CSAV Rio Itata,vehicle carrier,Vitoria,Brazil,South America Atlantic coast,7/15/11,7/16/11
733129,CSAV Rio Itata,vehicle carrier,Veracruz,Mexico,Central America inc Mexico to Panama,7/29/11,7/31/11
733129,CSAV Rio Itata,vehicle carrier,Galveston,United States of America,Gulf of Mexico,8/1/11,8/2/11
733129,CSAV Rio Itata,vehicle carrier,Baltimore,United States of America,"U.S, Atlantic coast including part of Canada",8/7/11,8/9/11
733129,CSAV Rio Itata,vehicle carrier,Santa Marta,Colombia,South America Atlantic coast,8/16/11,8/16/11
733129,CSAV Rio Itata,vehicle carrier,Cartagena(COL),Colombia,South America Atlantic coast,8/16/11,8/17/11
733129,CSAV Rio Itata,vehicle carrier,Panama Canal,Panama,Central America inc Mexico to Panama,8/20/11,8/20/11
733129,CSAV Rio Itata,vehicle carrier,Callao,Peru,South America Pacific coast,8/23/11,8/26/11
733129,CSAV Rio Itata,vehicle carrier,Iquique,Chile,South America Pacific coast,8/26/11,8/27/11
733129,CSAV Rio Itata,vehicle carrier,Valparaiso,Chile,South America Pacific coast,8/29/11,8/30/11
733129,CSAV Rio Itata,vehicle carrier,Gunsan,Republic of Korea,"China, Korea and Russia",9/29/11,9/29/11
733129,CSAV Rio Itata,vehicle carrier,Shanghai,People's Republic of China,"China, Korea and Russia",10/1/11,10/2/11
733129,CSAV Rio Itata,vehicle carrier,Singapore,Republic of Singapore,"Vietnam, Thailand, Malaysia and Indonesia",10/8/11,10/9/11
733129,CSAV Rio Itata,vehicle carrier,Montevideo,Uruguay,South America Atlantic coast,11/9/11,11/10/11
733129,CSAV Rio Itata,vehicle carrier,Zarate,Argentina,South America Atlantic coast,11/13/11,11/15/11
733129,CSAV Rio Itata,vehicle carrier,Vitoria,Brazil,South America Atlantic coast,11/19/11,11/20/11
733129,CSAV Rio Itata,vehicle carrier,Port au Prince,Haiti,Caribbean Islands,12/1/11,12/1/11
733129,CSAV Rio Itata,vehicle carrier,Veracruz,Mexico,Central America inc Mexico to Panama,12/4/11,12/6/11
733129,CSAV Rio Itata,vehicle carrier,Jacksonville,United States of America,"U.S, Atlantic coast including part of Canada",12/11/11,12/12/11
733129,CSAV Rio Itata,vehicle carrier,Baltimore,United States of America,"U.S, Atlantic coast including part of Canada",12/14/11,12/16/11
733129,CSAV Rio Itata,vehicle carrier,Santa Marta,Colombia,South America Atlantic coast,12/22/11,12/22/11
733129,CSAV Rio Itata,vehicle carrier,Cartagena(COL),Colombia,South America Atlantic coast,12/22/11,12/23/11
733129,CSAV Rio Itata,vehicle carrier,Panama Canal,Panama,Central America inc Mexico to Panama,12/24/11,12/24/11
733129,CSAV Rio Itata,vehicle carrier,Callao,Peru,South America Pacific coast,12/29/11,12/31/11
733129,CSAV Rio Itata,vehicle carrier,Iquique,Chile,South America Pacific coast,12/31/11,12/31/11
755530,Four Nabucco,bulk carrier,New Orleans,United States of America,Gulf of Mexico,12/25/10,1/3/11
755530,Four Nabucco,bulk carrier,Chalmette,United States of America,Gulf of Mexico,1/3/11,1/7/11
755530,Four Nabucco,bulk carrier,New Orleans,United States of America,Gulf of Mexico,1/7/11,1/14/11
755530,Four Nabucco,bulk carrier,Liverpool,United Kingdom,United Kingdom inc Eire,1/28/11,2/1/11
755530,Four Nabucco,bulk carrier,Antwerp,Belgium,North European Atlantic coast,2/4/11,2/9/11
755530,Four Nabucco,bulk carrier,Dover Strait,United Kingdom,United Kingdom inc Eire,2/10/11,2/10/11
755530,Four Nabucco,bulk carrier,Gibraltar,Gibraltar,European Mediterranean coast,2/14/11,2/14/11
755530,Four Nabucco,bulk carrier,Suez,Arab Republic of Egypt,North African coast,2/20/11,2/20/11
755530,Four Nabucco,bulk carrier,Karachi,Pakistan,"India, Pakistan and Burma",3/2/11,3/3/11
755530,Four Nabucco,bulk carrier,Mumbai,India,"India, Pakistan and Burma",3/10/11,3/13/11
755530,Four Nabucco,bulk carrier,Port Muhammad Bin Qasim,Pakistan,"India, Pakistan and Burma",3/19/11,3/27/11
755530,Four Nabucco,bulk carrier,Durban,South Africa,South & East African coasts,4/13/11,4/13/11
755530,Four Nabucco,bulk carrier,Freetown,Sierra Leone,Africa Atlantic coast,4/29/11,5/21/11
755530,Four Nabucco,bulk carrier,San Lorenzo(ARG),Argentina,South America Atlantic coast,6/6/11,6/14/11
755530,Four Nabucco,bulk carrier,Necochea,Argentina,South America Atlantic coast,6/7/11,6/14/11
755530,Four Nabucco,bulk carrier,Puerto Montt,Chile,South America Pacific coast,6/22/11,7/2/11
755530,Four Nabucco,bulk carrier,Coronel,Chile,South America Pacific coast,7/3/11,7/7/11
755530,Four Nabucco,bulk carrier,Valparaiso,Chile,South America Pacific coast,7/8/11,7/9/11
755530,Four Nabucco,bulk carrier,Valparaiso,Chile,South America Pacific coast,7/8/11,7/8/11
755530,Four Nabucco,bulk carrier,Matarani,Peru,South America Pacific coast,7/12/11,7/14/11
755530,Four Nabucco,bulk carrier,Callao,Peru,South America Pacific coast,7/16/11,7/20/11
755530,Four Nabucco,bulk carrier,Antofagasta,Chile,South America Pacific coast,7/23/11,7/27/11
755530,Four Nabucco,bulk carrier,Tocopilla,Chile,South America Pacific coast,7/27/11,7/31/11
755530,Four Nabucco,bulk carrier,Ancud,Chile,South America Pacific coast,7/31/11,8/5/11
755530,Four Nabucco,bulk carrier,Rio Grande(BRA),Brazil,South America Atlantic coast,8/15/11,8/22/11
755530,Four Nabucco,bulk carrier,Sao Sebastiao,Brazil,South America Atlantic coast,8/25/11,8/30/11
755530,Four Nabucco,bulk carrier,Zarate,Argentina,South America Atlantic coast,9/4/11,9/12/11
755530,Four Nabucco,bulk carrier,Necochea,Argentina,South America Atlantic coast,9/4/11,9/12/11
755530,Four Nabucco,bulk carrier,Puerto Montt,Chile,South America Pacific coast,9/20/11,9/26/11
755530,Four Nabucco,bulk carrier,Coronel,Chile,South America Pacific coast,9/27/11,10/1/11
755530,Four Nabucco,bulk carrier,Lirquen,Chile,South America Pacific coast,10/1/11,10/3/11
755530,Four Nabucco,bulk carrier,San Antonio(CHL),Chile,South America Pacific coast,10/4/11,10/8/11
755530,Four Nabucco,bulk carrier,Valparaiso,Chile,South America Pacific coast,10/8/11,10/9/11
755530,Four Nabucco,bulk carrier,Matarani,Peru,South America Pacific coast,10/12/11,10/14/11
755530,Four Nabucco,bulk carrier,Callao,Peru,South America Pacific coast,10/16/11,10/23/11
755530,Four Nabucco,bulk carrier,Balboa,Panama,Central America inc Mexico to Panama,10/23/11,10/23/11
755530,Four Nabucco,bulk carrier,Panama Canal,Panama,Central America inc Mexico to Panama,10/23/11,10/23/11
755530,Four Nabucco,bulk carrier,Panama Canal,Panama,Central America inc Mexico to Panama,10/24/11,10/24/11
755530,Four Nabucco,bulk carrier,Mobile,United States of America,Gulf of Mexico,10/28/11,11/2/11
755530,Four Nabucco,bulk carrier,St. Eustatius,"Bonaire, St. Eustatius and Saba",Caribbean Islands,11/7/11,11/8/11
755530,Four Nabucco,bulk carrier,Bata,Equatorial Guinea,Africa Atlantic coast,11/8/11,11/28/11
755530,Four Nabucco,bulk carrier,Cape Town,South Africa,South & East African coasts,11/28/11,11/28/11
755530,Four Nabucco,bulk carrier,Mumbai,India,"India, Pakistan and Burma",12/18/11,12/21/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",12/31/10,1/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/1/11,1/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/2/11,1/3/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/3/11,1/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/6/11,1/7/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",1/7/11,1/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/8/11,1/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/9/11,1/10/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/10/11,1/12/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",1/12/11,1/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/13/11,1/14/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",1/14/11,1/15/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/15/11,1/16/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/16/11,1/17/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/17/11,1/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/18/11,1/19/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/19/11,1/20/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/20/11,1/21/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",1/21/11,1/22/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/24/11,1/24/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/24/11,1/28/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",1/28/11,1/29/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/29/11,1/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/30/11,1/31/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",1/31/11,2/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/1/11,2/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/2/11,2/3/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/3/11,2/4/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",2/4/11,2/5/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/5/11,2/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/6/11,2/7/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/7/11,2/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/8/11,2/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/9/11,2/10/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/10/11,2/11/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",2/11/11,2/12/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/12/11,2/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/13/11,2/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/14/11,2/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/18/11,2/19/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",2/19/11,2/20/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",2/20/11,2/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/21/11,2/22/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/22/11,2/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/23/11,2/24/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/24/11,2/25/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",2/25/11,2/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",2/28/11,3/1/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",3/1/11,3/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/1/11,3/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/4/11,3/4/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",3/4/11,3/5/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/5/11,3/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/8/11,3/9/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",3/11/11,3/12/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/12/11,3/12/11
